target_model,predictor,unique_r2,relative_r2
mistralai_Mistral-7B-v0.3 — Raw counts,profession_embedding_6,0.0108809456805059,0.0336738770031377
mistralai_Mistral-7B-v0.3 — Raw counts,profession_embedding_4,0.0106567395771436,0.0329800137149954
mistralai_Mistral-7B-v0.3 — Raw counts,C(tense),0.0101754223284298,0.0314904540472438
mistralai_Mistral-7B-v0.3 — Raw counts,lex_emb_norm,0.0093866403452405,0.029049365904345
mistralai_Mistral-7B-v0.3 — Raw counts,profession_embedding_1,0.0072916697764299,0.0225659421900157
mistralai_Mistral-7B-v0.3 — Raw counts,log_frequency,0.0030541936608591,0.0094519855809767
mistralai_Mistral-7B-v0.3 — Raw counts,"C(dominance, Treatment(reference='-dom'))",0.000782376555096,0.0024212649028883
mistralai_Mistral-7B-v0.3 — Raw counts,profession_embedding_2,0.0007286245807328,0.0022549156326567
mistralai_Mistral-7B-v0.3 — Raw counts,C(syntactic_role),0.0006009946280027,0.0018599320111642
mistralai_Mistral-7B-v0.3 — Raw counts,"C(valence, Treatment(reference='-val'))",9.745231764213268e-05,0.0003015911901693
mistralai_Mistral-7B-v0.3 — Raw counts,C(semantic_role),4.913081906443573e-05,0.0001520479199894
mistralai_Mistral-7B-v0.3 — TF-IDF,profession_embedding_9,0.2191621486654288,0.4936831607747814
mistralai_Mistral-7B-v0.3 — TF-IDF,lex_emb_norm,0.0437433987158495,0.0985360814929746
mistralai_Mistral-7B-v0.3 — TF-IDF,log_frequency,0.040833179986303,0.0919805426387642
mistralai_Mistral-7B-v0.3 — TF-IDF,profession_embedding_6,0.0403355023694278,0.0908594774345673
mistralai_Mistral-7B-v0.3 — TF-IDF,profession_embedding_7,0.0315290824959434,0.0710221961123778
mistralai_Mistral-7B-v0.3 — TF-IDF,profession_embedding_3,0.0286924150576503,0.0646323383950157
mistralai_Mistral-7B-v0.3 — TF-IDF,C(tense),0.0101754223284298,0.0229210869117105
mistralai_Mistral-7B-v0.3 — TF-IDF,profession_embedding_8,0.0089052510545785,0.0200599077664124
mistralai_Mistral-7B-v0.3 — TF-IDF,profession_embedding_5,0.0060214128936646,0.0135637936011133
mistralai_Mistral-7B-v0.3 — TF-IDF,profession_embedding_2,0.005466888349728,0.0123146753968757
mistralai_Mistral-7B-v0.3 — TF-IDF,profession_embedding_10,0.0051321490862487,0.0115606440158356
mistralai_Mistral-7B-v0.3 — TF-IDF,profession_embedding_1,0.0012325837657004,0.0027765097808911
mistralai_Mistral-7B-v0.3 — TF-IDF,profession_embedding_4,0.0012225433301782,0.0027538927643381
mistralai_Mistral-7B-v0.3 — TF-IDF,"C(dominance, Treatment(reference='-dom'))",0.0007823765550958,0.0017623760899763
mistralai_Mistral-7B-v0.3 — TF-IDF,C(syntactic_role),0.0006009946280025,0.0013537963985464
mistralai_Mistral-7B-v0.3 — TF-IDF,"C(valence, Treatment(reference='-val'))",9.745231764224373e-05,0.000219520425819
tiiuae_Falcon3-10B-Base — log(1 + x) counts,profession_embedding_10,0.0708518624281757,0.14313118354273
tiiuae_Falcon3-10B-Base — log(1 + x) counts,lex_emb_norm,0.0673198350659317,0.1359959687531996
tiiuae_Falcon3-10B-Base — log(1 + x) counts,profession_embedding_7,0.0650171018783716,0.1313441090105892
tiiuae_Falcon3-10B-Base — log(1 + x) counts,profession_embedding_3,0.0600050154749545,0.121218957259402
tiiuae_Falcon3-10B-Base — log(1 + x) counts,profession_embedding_2,0.0539949879532256,0.1090778176643566
tiiuae_Falcon3-10B-Base — log(1 + x) counts,profession_embedding_9,0.042885070853232,0.0866341509901643
tiiuae_Falcon3-10B-Base — log(1 + x) counts,profession_embedding_1,0.0370550055283737,0.0748565615030239
tiiuae_Falcon3-10B-Base — log(1 + x) counts,log_frequency,0.0328581080992942,0.0663782113842739
tiiuae_Falcon3-10B-Base — log(1 + x) counts,profession_embedding_5,0.023281418696921,0.0470318901782176
tiiuae_Falcon3-10B-Base — log(1 + x) counts,profession_embedding_4,0.0126390541325114,0.0255327483971344
tiiuae_Falcon3-10B-Base — log(1 + x) counts,C(tense),0.0110990819598062,0.0224217780972978
tiiuae_Falcon3-10B-Base — log(1 + x) counts,C(syntactic_role),0.0082507102804721,0.0166676483445907
tiiuae_Falcon3-10B-Base — log(1 + x) counts,profession_embedding_8,0.0062680893860054,0.0126624625186113
tiiuae_Falcon3-10B-Base — log(1 + x) counts,"C(valence, Treatment(reference='-val'))",0.0032934886779842,0.0066533315612182
tiiuae_Falcon3-10B-Base — log(1 + x) counts,C(semantic_role),6.739431996416467e-05,0.0001361464392034
tiiuae_Falcon3-10B-Base — log(1 + x) counts,profession_embedding_6,6.710975834023358e-05,0.0001355715828675
tiiuae_Falcon3-10B-Base — log(1 + x) counts,"C(dominance, Treatment(reference='-dom'))",6.012570760716152e-05,0.0001214627731187
tiiuae_Falcon3-10B-Base — PPMI,profession_embedding_8,0.123948901534352,0.3077332736562
tiiuae_Falcon3-10B-Base — PPMI,profession_embedding_7,0.0943931516306317,0.2343539410389197
tiiuae_Falcon3-10B-Base — PPMI,profession_embedding_9,0.0557103568424057,0.1383145011810954
tiiuae_Falcon3-10B-Base — PPMI,lex_emb_norm,0.0306417074968967,0.0760754862827277
tiiuae_Falcon3-10B-Base — PPMI,profession_embedding_4,0.0228553987048989,0.0567440822557588
tiiuae_Falcon3-10B-Base — PPMI,profession_embedding_5,0.016211075505351,0.0402479350199559
tiiuae_Falcon3-10B-Base — PPMI,C(tense),0.0110990819598061,0.0275561685806711
tiiuae_Falcon3-10B-Base — PPMI,C(syntactic_role),0.008250710280472,0.020484393594201
tiiuae_Falcon3-10B-Base — PPMI,profession_embedding_1,0.0075474155077008,0.0187382933860423
tiiuae_Falcon3-10B-Base — PPMI,profession_embedding_10,0.0072336119455711,0.0179591997735637
tiiuae_Falcon3-10B-Base — PPMI,profession_embedding_6,0.0066137639308483,0.0164202764238712
tiiuae_Falcon3-10B-Base — PPMI,log_frequency,0.0063939826422104,0.0158746159573106
tiiuae_Falcon3-10B-Base — PPMI,profession_embedding_3,0.0059622619643366,0.0148027644454168
tiiuae_Falcon3-10B-Base — PPMI,"C(valence, Treatment(reference='-val'))",0.0032934886779842,0.0081768861206474
tiiuae_Falcon3-10B-Base — PPMI,profession_embedding_2,0.0024978754145793,0.0062015828216178
tiiuae_Falcon3-10B-Base — PPMI,C(semantic_role),6.73943199642757e-05,0.000167322779401
tiiuae_Falcon3-10B-Base — PPMI,"C(dominance, Treatment(reference='-dom'))",6.0125707607050494e-05,0.0001492766825987
tiiuae_Falcon3-10B-Base — Raw counts,profession_embedding_9,0.1957978198984593,0.4923650248001066
tiiuae_Falcon3-10B-Base — Raw counts,lex_emb_norm,0.0757953962813728,0.1905996818001634
tiiuae_Falcon3-10B-Base — Raw counts,profession_embedding_8,0.0228645737614142,0.057496638281881
tiiuae_Falcon3-10B-Base — Raw counts,profession_embedding_1,0.0206864026460523,0.0520192776259237
tiiuae_Falcon3-10B-Base — Raw counts,profession_embedding_3,0.0137332691716671,0.0345345081972879
tiiuae_Falcon3-10B-Base — Raw counts,profession_embedding_10,0.0119834456352556,0.0301342962370737
tiiuae_Falcon3-10B-Base — Raw counts,log_frequency,0.0113477469163201,0.0285357298399789
tiiuae_Falcon3-10B-Base — Raw counts,C(tense),0.011099081959806,0.0279104219200824
tiiuae_Falcon3-10B-Base — Raw counts,profession_embedding_6,0.0093094087537629,0.0234100015735512
tiiuae_Falcon3-10B-Base — Raw counts,C(syntactic_role),0.0082507102804717,0.0207477344434667
tiiuae_Falcon3-10B-Base — Raw counts,profession_embedding_5,0.0069629804608712,0.0175095312556466
tiiuae_Falcon3-10B-Base — Raw counts,profession_embedding_2,0.0046568690379598,0.0117104441742763
tiiuae_Falcon3-10B-Base — Raw counts,"C(valence, Treatment(reference='-val'))",0.0032934886779841,0.0082820055680676
tiiuae_Falcon3-10B-Base — Raw counts,profession_embedding_4,0.0011737552036897,0.0029515957341796
tiiuae_Falcon3-10B-Base — Raw counts,profession_embedding_7,0.0005855418816165,0.0014724389843213
tiiuae_Falcon3-10B-Base — Raw counts,C(semantic_role),6.739431996405365e-05,0.0001694738278377
tiiuae_Falcon3-10B-Base — Raw counts,"C(dominance, Treatment(reference='-dom'))",6.012570760693947e-05,0.0001511957361546
tiiuae_Falcon3-10B-Base — TF-IDF,profession_embedding_9,0.178993207877939,0.4232800133444263
tiiuae_Falcon3-10B-Base — TF-IDF,log_frequency,0.0621719577811679,0.147023160438622
tiiuae_Falcon3-10B-Base — TF-IDF,profession_embedding_6,0.0388533615366283,0.0918797511071749
tiiuae_Falcon3-10B-Base — TF-IDF,lex_emb_norm,0.0365646089566048,0.0864673489601891
tiiuae_Falcon3-10B-Base — TF-IDF,profession_embedding_8,0.0226839663910071,0.0536426477324082
tiiuae_Falcon3-10B-Base — TF-IDF,profession_embedding_1,0.0187117717488111,0.0442492711842772
tiiuae_Falcon3-10B-Base — TF-IDF,profession_embedding_7,0.0179112929217702,0.042356312827875
tiiuae_Falcon3-10B-Base — TF-IDF,profession_embedding_2,0.013339076986899,0.0315440164012662
tiiuae_Falcon3-10B-Base — TF-IDF,C(tense),0.0110990819598059,0.0262469152643001
tiiuae_Falcon3-10B-Base — TF-IDF,C(syntactic_role),0.0082507102804715,0.0195111356404123
tiiuae_Falcon3-10B-Base — TF-IDF,profession_embedding_10,0.0052014519922392,0.0123003028706362
tiiuae_Falcon3-10B-Base — TF-IDF,profession_embedding_4,0.0038666316778118,0.009143743092745
tiiuae_Falcon3-10B-Base — TF-IDF,"C(valence, Treatment(reference='-val'))",0.003293488677984,0.0077883845319844
tiiuae_Falcon3-10B-Base — TF-IDF,profession_embedding_3,0.0017037507572716,0.0040290000487913
tiiuae_Falcon3-10B-Base — TF-IDF,profession_embedding_5,9.998357796547896e-05,0.0002364394197812
tiiuae_Falcon3-10B-Base — TF-IDF,C(semantic_role),6.73943199638316e-05,0.0001593729113625
tiiuae_Falcon3-10B-Base — TF-IDF,"C(dominance, Treatment(reference='-dom'))",6.012570760682845e-05,0.0001421842237472
tiiuae_Falcon3-3B-Base — log(1 + x) counts,profession_embedding_10,0.0845882685599699,0.1654248929513435
tiiuae_Falcon3-3B-Base — log(1 + x) counts,lex_emb_norm,0.0616525625461714,0.1205707213659989
tiiuae_Falcon3-3B-Base — log(1 + x) counts,profession_embedding_7,0.0611240146569673,0.1195370676516041
tiiuae_Falcon3-3B-Base — log(1 + x) counts,profession_embedding_3,0.0532941953709122,0.1042246958620604
tiiuae_Falcon3-3B-Base — log(1 + x) counts,profession_embedding_2,0.0501346249855548,0.0980456878073036
tiiuae_Falcon3-3B-Base — log(1 + x) counts,profession_embedding_5,0.044014754438854,0.0860773741475161
tiiuae_Falcon3-3B-Base — log(1 + x) counts,profession_embedding_9,0.0429071273520166,0.0839112452576667
tiiuae_Falcon3-3B-Base — log(1 + x) counts,profession_embedding_1,0.0373671991655257,0.0730770948156505
tiiuae_Falcon3-3B-Base — log(1 + x) counts,log_frequency,0.0359628497051116,0.0703306813577302
tiiuae_Falcon3-3B-Base — log(1 + x) counts,profession_embedding_4,0.0139059881970539,0.0271952204252696
tiiuae_Falcon3-3B-Base — log(1 + x) counts,profession_embedding_8,0.0097138784682934,0.0189969286890008
tiiuae_Falcon3-3B-Base — log(1 + x) counts,C(tense),0.0078506959525683,0.0153531992042896
tiiuae_Falcon3-3B-Base — log(1 + x) counts,C(syntactic_role),0.0076744596712148,0.0150085430424675
tiiuae_Falcon3-3B-Base — log(1 + x) counts,"C(dominance, Treatment(reference='-dom'))",0.0006083302529066,0.0011896799482873
tiiuae_Falcon3-3B-Base — log(1 + x) counts,"C(valence, Treatment(reference='-val'))",0.0003591870180951,0.0007024434360631
tiiuae_Falcon3-3B-Base — log(1 + x) counts,profession_embedding_6,0.0001369576231889,0.0002678409257052
tiiuae_Falcon3-3B-Base — log(1 + x) counts,C(semantic_role),4.4324492101677215e-05,8.668311204223604e-05
tiiuae_Falcon3-3B-Base — PPMI,profession_embedding_7,0.1422940003750078,0.3278550723242067
tiiuae_Falcon3-3B-Base — PPMI,profession_embedding_8,0.1199766078676718,0.2764342793512272
tiiuae_Falcon3-3B-Base — PPMI,profession_embedding_9,0.0731853338628066,0.1686239958355685
tiiuae_Falcon3-3B-Base — PPMI,lex_emb_norm,0.0247347983409439,0.0569906607279498
tiiuae_Falcon3-3B-Base — PPMI,profession_embedding_5,0.0143458403070003,0.0330537935472169
tiiuae_Falcon3-3B-Base — PPMI,profession_embedding_4,0.0139886912691042,0.0322308978289059
tiiuae_Falcon3-3B-Base — PPMI,profession_embedding_2,0.0080433441673678,0.0185324130094808
tiiuae_Falcon3-3B-Base — PPMI,C(tense),0.0078506959525681,0.0180885383961463
tiiuae_Falcon3-3B-Base — PPMI,log_frequency,0.007681817816616,0.017699431664094
tiiuae_Falcon3-3B-Base — PPMI,C(syntactic_role),0.0076744596712147,0.0176824779957288
tiiuae_Falcon3-3B-Base — PPMI,profession_embedding_10,0.0055963494766789,0.0128943705117055
tiiuae_Falcon3-3B-Base — PPMI,profession_embedding_3,0.0046068459914034,0.0106144870600134
tiiuae_Falcon3-3B-Base — PPMI,profession_embedding_1,0.0029633396089601,0.0068277363715711
tiiuae_Falcon3-3B-Base — PPMI,"C(dominance, Treatment(reference='-dom'))",0.0006083302529062,0.0014016343523829
tiiuae_Falcon3-3B-Base — PPMI,"C(valence, Treatment(reference='-val'))",0.000359187018095,0.0008275913635508
tiiuae_Falcon3-3B-Base — PPMI,profession_embedding_6,6.0976065800244506e-05,0.0001404930103187
tiiuae_Falcon3-3B-Base — PPMI,C(semantic_role),4.432449210156619e-05,0.0001021266499317
tiiuae_Falcon3-3B-Base — Raw counts,profession_embedding_9,0.2310312692986341,0.5404798864439395
tiiuae_Falcon3-3B-Base — Raw counts,lex_emb_norm,0.0757566500341769,0.1772268564863366
tiiuae_Falcon3-3B-Base — Raw counts,profession_embedding_8,0.0265075544963977,0.0620123851096562
tiiuae_Falcon3-3B-Base — Raw counts,profession_embedding_3,0.0225759343382011,0.0528146621213621
tiiuae_Falcon3-3B-Base — Raw counts,profession_embedding_1,0.0187411418482013,0.0438434600160225
tiiuae_Falcon3-3B-Base — Raw counts,profession_embedding_10,0.0164535791074238,0.0384918829151296
tiiuae_Falcon3-3B-Base — Raw counts,C(tense),0.0078506959525681,0.0183660994021774
tiiuae_Falcon3-3B-Base — Raw counts,C(syntactic_role),0.0076744596712147,0.0179538081758755
tiiuae_Falcon3-3B-Base — Raw counts,profession_embedding_6,0.006715834524256,0.0157111783702071
tiiuae_Falcon3-3B-Base — Raw counts,log_frequency,0.0062282219908725,0.0145704463495079
tiiuae_Falcon3-3B-Base — Raw counts,profession_embedding_5,0.0037420864507793,0.0087543234563901
tiiuae_Falcon3-3B-Base — Raw counts,profession_embedding_2,0.0023663231565376,0.0055358310362824
tiiuae_Falcon3-3B-Base — Raw counts,profession_embedding_7,0.0008002204205348,0.0018720541307407
tiiuae_Falcon3-3B-Base — Raw counts,"C(dominance, Treatment(reference='-dom'))",0.0006083302529066,0.0014231418414032
tiiuae_Falcon3-3B-Base — Raw counts,"C(valence, Treatment(reference='-val'))",0.000359187018095,0.000840290404591
tiiuae_Falcon3-3B-Base — Raw counts,C(semantic_role),4.432449210156619e-05,0.0001036937403775
tiiuae_Falcon3-3B-Base — TF-IDF,profession_embedding_9,0.143850748769004,0.640378890790313
tiiuae_Falcon3-3B-Base — TF-IDF,log_frequency,0.0166835601882285,0.074270032371728
tiiuae_Falcon3-3B-Base — TF-IDF,profession_embedding_6,0.0108780474213073,0.0484256912197751
tiiuae_Falcon3-3B-Base — TF-IDF,profession_embedding_3,0.0104891764023885,0.0466945581260182
tiiuae_Falcon3-3B-Base — TF-IDF,profession_embedding_7,0.0102533451647732,0.0456447106441654
tiiuae_Falcon3-3B-Base — TF-IDF,C(tense),0.0078506959525684,0.0349488619910547
tiiuae_Falcon3-3B-Base — TF-IDF,C(syntactic_role),0.007674459671215,0.0341643127597444
tiiuae_Falcon3-3B-Base — TF-IDF,profession_embedding_1,0.0063879045917089,0.0284369688160728
tiiuae_Falcon3-3B-Base — TF-IDF,profession_embedding_10,0.0035685747206748,0.0158861871827845
tiiuae_Falcon3-3B-Base — TF-IDF,profession_embedding_4,0.0022846013515369,0.0101703362124628
tiiuae_Falcon3-3B-Base — TF-IDF,profession_embedding_2,0.0017833561513134,0.0079389481378093
tiiuae_Falcon3-3B-Base — TF-IDF,profession_embedding_5,0.0012367456188672,0.0055056076828056
tiiuae_Falcon3-3B-Base — TF-IDF,profession_embedding_8,0.0007250746753786,0.0032278074346677
tiiuae_Falcon3-3B-Base — TF-IDF,"C(dominance, Treatment(reference='-dom'))",0.0006083302529064,0.0027080974963568
tiiuae_Falcon3-3B-Base — TF-IDF,"C(valence, Treatment(reference='-val'))",0.0003591870180952,0.0015989891342412
tiiuae_Falcon3-7B-Base — log(1 + x) counts,profession_embedding_10,0.0777795584244288,0.1539380530836351
tiiuae_Falcon3-7B-Base — log(1 + x) counts,profession_embedding_7,0.0651157675459516,0.1288744071594277
tiiuae_Falcon3-7B-Base — log(1 + x) counts,lex_emb_norm,0.0636086174720361,0.1258915186886887
tiiuae_Falcon3-7B-Base — log(1 + x) counts,profession_embedding_3,0.053470128939611,0.1058258456827321
tiiuae_Falcon3-7B-Base — log(1 + x) counts,profession_embedding_2,0.0486564093267053,0.0962987328999926
tiiuae_Falcon3-7B-Base — log(1 + x) counts,profession_embedding_5,0.040067550998041,0.0793000232633165
tiiuae_Falcon3-7B-Base — log(1 + x) counts,profession_embedding_9,0.0338980352030718,0.067089575310349
tiiuae_Falcon3-7B-Base — log(1 + x) counts,profession_embedding_1,0.0293164253861153,0.0580218445402339
tiiuae_Falcon3-7B-Base — log(1 + x) counts,log_frequency,0.0260001967113516,0.0514585032701849
tiiuae_Falcon3-7B-Base — log(1 + x) counts,C(syntactic_role),0.0232448167117415,0.046005170270645
tiiuae_Falcon3-7B-Base — log(1 + x) counts,C(tense),0.0169441293038321,0.0335351129405495
tiiuae_Falcon3-7B-Base — log(1 + x) counts,profession_embedding_4,0.0167529237735615,0.0331566869419334
tiiuae_Falcon3-7B-Base — log(1 + x) counts,profession_embedding_8,0.0065601106970395,0.0129834970675048
tiiuae_Falcon3-7B-Base — log(1 + x) counts,"C(valence, Treatment(reference='-val'))",0.0034322551495764,0.0067929760224266
tiiuae_Falcon3-7B-Base — log(1 + x) counts,C(semantic_role),0.0002976989068793,0.0005891932412378
tiiuae_Falcon3-7B-Base — log(1 + x) counts,"C(dominance, Treatment(reference='-dom'))",0.0001194317136267,0.000236374258797
tiiuae_Falcon3-7B-Base — log(1 + x) counts,profession_embedding_6,1.2557653595868246e-06,2.485358344795543e-06
tiiuae_Falcon3-7B-Base — PPMI,profession_embedding_8,0.1299164888593957,0.2952926221335764
tiiuae_Falcon3-7B-Base — PPMI,profession_embedding_7,0.0972824073789381,0.2211172532031976
tiiuae_Falcon3-7B-Base — PPMI,profession_embedding_9,0.0653178323863435,0.1484636335755613
tiiuae_Falcon3-7B-Base — PPMI,lex_emb_norm,0.0255430578324592,0.058057884652499
tiiuae_Falcon3-7B-Base — PPMI,profession_embedding_5,0.0245341562536177,0.055764710050057
tiiuae_Falcon3-7B-Base — PPMI,C(syntactic_role),0.0232448167117417,0.0528341162702856
tiiuae_Falcon3-7B-Base — PPMI,C(tense),0.0169441293038321,0.0385130202934753
tiiuae_Falcon3-7B-Base — PPMI,profession_embedding_4,0.0152761374290356,0.0347217717866039
tiiuae_Falcon3-7B-Base — PPMI,profession_embedding_6,0.0108936448485722,0.0247606210741138
tiiuae_Falcon3-7B-Base — PPMI,log_frequency,0.010133011820372,0.0230317464458768
tiiuae_Falcon3-7B-Base — PPMI,profession_embedding_1,0.0084075946015561,0.0191099734723939
tiiuae_Falcon3-7B-Base — PPMI,profession_embedding_2,0.0035825566575987,0.0081429428908702
tiiuae_Falcon3-7B-Base — PPMI,"C(valence, Treatment(reference='-val'))",0.0034322551495767,0.0078013163059455
tiiuae_Falcon3-7B-Base — PPMI,profession_embedding_3,0.0033947659448555,0.007716105524304
tiiuae_Falcon3-7B-Base — PPMI,profession_embedding_10,0.00163847953917,0.00372416868468
tiiuae_Falcon3-7B-Base — PPMI,C(semantic_role),0.0002976989068794,0.000676652298646
tiiuae_Falcon3-7B-Base — PPMI,"C(dominance, Treatment(reference='-dom'))",0.0001194317136267,0.000271461337913
tiiuae_Falcon3-7B-Base — Raw counts,profession_embedding_9,0.1990208355611434,0.4372949442092171
tiiuae_Falcon3-7B-Base — Raw counts,lex_emb_norm,0.0714862459130748,0.1570718655167163
tiiuae_Falcon3-7B-Base — Raw counts,profession_embedding_3,0.0333468324440554,0.0732707266154418
tiiuae_Falcon3-7B-Base — Raw counts,profession_embedding_1,0.0328589568452539,0.0721987507484055
tiiuae_Falcon3-7B-Base — Raw counts,profession_embedding_8,0.0314119623540994,0.0690193681802621
tiiuae_Falcon3-7B-Base — Raw counts,C(syntactic_role),0.0232448167117415,0.0510742546048231
tiiuae_Falcon3-7B-Base — Raw counts,C(tense),0.0169441293038321,0.0372301827479598
tiiuae_Falcon3-7B-Base — Raw counts,log_frequency,0.0166853579674626,0.0366616020926651
tiiuae_Falcon3-7B-Base — Raw counts,profession_embedding_10,0.0101284526789885,0.0222545601152562
tiiuae_Falcon3-7B-Base — Raw counts,profession_embedding_2,0.006406543341656,0.0140766618995663
tiiuae_Falcon3-7B-Base — Raw counts,profession_embedding_6,0.0049962021328794,0.010977815095567
tiiuae_Falcon3-7B-Base — Raw counts,"C(valence, Treatment(reference='-val'))",0.0034322551495767,0.0075414607717535
tiiuae_Falcon3-7B-Base — Raw counts,profession_embedding_5,0.0023823818732043,0.0052346456359233
tiiuae_Falcon3-7B-Base — Raw counts,profession_embedding_4,0.002140745018056,0.0047037134106965
tiiuae_Falcon3-7B-Base — Raw counts,C(semantic_role),0.0002976989068792,0.0006541135580496
tiiuae_Falcon3-7B-Base — Raw counts,profession_embedding_7,0.0002152324479254,0.000472915617313
tiiuae_Falcon3-7B-Base — Raw counts,"C(dominance, Treatment(reference='-dom'))",0.0001194317136264,0.000262419180383
tiiuae_Falcon3-7B-Base — TF-IDF,profession_embedding_9,0.1882487027515318,0.3588003396972247
tiiuae_Falcon3-7B-Base — TF-IDF,lex_emb_norm,0.0678373954286258,0.1292974674895488
tiiuae_Falcon3-7B-Base — TF-IDF,log_frequency,0.0665366050543226,0.1268181726983868
tiiuae_Falcon3-7B-Base — TF-IDF,profession_embedding_6,0.0542378821347098,0.1033769170780305
tiiuae_Falcon3-7B-Base — TF-IDF,profession_embedding_1,0.0338258496136109,0.0644717660972676
tiiuae_Falcon3-7B-Base — TF-IDF,profession_embedding_8,0.0249594105686824,0.0475724127698558
tiiuae_Falcon3-7B-Base — TF-IDF,C(syntactic_role),0.0232448167117421,0.0443044122507502
tiiuae_Falcon3-7B-Base — TF-IDF,C(tense),0.0169441293038328,0.0322953585402035
tiiuae_Falcon3-7B-Base — TF-IDF,profession_embedding_2,0.0167193427847848,0.0318669174502256
tiiuae_Falcon3-7B-Base — TF-IDF,profession_embedding_7,0.0112005763261696,0.021348198058707
tiiuae_Falcon3-7B-Base — TF-IDF,profession_embedding_10,0.009718079252757,0.0185225719281372
tiiuae_Falcon3-7B-Base — TF-IDF,profession_embedding_4,0.0050722293984701,0.0096676237583185
tiiuae_Falcon3-7B-Base — TF-IDF,"C(valence, Treatment(reference='-val'))",0.0034322551495771,0.0065418475431475
tiiuae_Falcon3-7B-Base — TF-IDF,profession_embedding_3,0.0022483909510995,0.0042854129948054
tiiuae_Falcon3-7B-Base — TF-IDF,C(semantic_role),0.0002976989068799,0.0005674114474881
tiiuae_Falcon3-7B-Base — TF-IDF,"C(dominance, Treatment(reference='-dom'))",0.0001194317136271,0.0002276357754061
tiiuae_Falcon3-7B-Base — TF-IDF,profession_embedding_5,1.8643541261798013e-05,3.553442249597612e-05
