target_model,term,coef,std_err,t,p_value,ci_low,ci_high
mistralai_Mistral-7B-v0.3 — PPMI,profession_embedding_6,0.1915769649510225,0.0063098814903985,30.36142045496973,5.2160243246388634e-197,0.1792089059751405,0.2039450239269045
mistralai_Mistral-7B-v0.3 — PPMI,profession_embedding_7,0.2049839951503156,0.0058976242590234,34.75704557418808,2.0786345813735492e-255,0.1934240055111779,0.2165439847894533
mistralai_Mistral-7B-v0.3 — PPMI,profession_embedding_8,-0.0489003409534479,0.0064432930946979,-7.5893398351981105,3.388778927624789e-14,-0.0615299012891497,-0.0362707806177461
mistralai_Mistral-7B-v0.3 — PPMI,profession_embedding_9,0.0829172250239956,0.0060919905661636,13.610859065432049,5.853063439667797e-42,0.0709762561298128,0.0948581939181783
mistralai_Mistral-7B-v0.3 — PPMI,profession_embedding_10,-0.062125993956504,0.0063619017574779,-9.765318033004707,1.827875613403354e-22,-0.0745960183547411,-0.049655969558267
mistralai_Mistral-7B-v0.3 — Raw counts,Intercept,2.5813617042465182,0.027274518979968,94.64371144885882,0.0,2.527900659091176,2.6348227494018603
mistralai_Mistral-7B-v0.3 — Raw counts,C(tense)[T.past perfect],0.0529991857908083,0.0263914771321975,2.0081932331915358,0.0446392304408231,0.0012689993953359,0.1047293721862806
mistralai_Mistral-7B-v0.3 — Raw counts,C(tense)[T.present continuous],0.0801398916722485,0.0263914771321987,3.0365822750585747,0.0023965482633006,0.0284097052767738,0.1318700780677232
mistralai_Mistral-7B-v0.3 — Raw counts,C(tense)[T.present perfect],0.0740521037502841,0.0263914771321974,2.805909778348137,0.0050234221616576,0.0223219173548119,0.1257822901457563
mistralai_Mistral-7B-v0.3 — Raw counts,C(tense)[T.simple future],0.4402196439146773,0.0263914771321972,16.68037153470333,5.941032844043936e-62,0.3884894575192055,0.4919498303101491
mistralai_Mistral-7B-v0.3 — Raw counts,C(tense)[T.simple past],-0.0223563597615059,0.0263914771321971,-0.8471052851464536,0.3969488781862947,-0.0740865461569774,0.0293738266339655
mistralai_Mistral-7B-v0.3 — Raw counts,C(semantic_role)[T.patient],0.0215215956599321,0.0152371264265858,1.4124445159410843,0.15783821088679,-0.0083448413807227,0.0513880327005871
mistralai_Mistral-7B-v0.3 — Raw counts,C(syntactic_role)[T.subject],-0.0752718795597684,0.0152371264265857,-4.940031174673061,7.888428061602851e-07,-0.1051383166004232,-0.0454054425191136
mistralai_Mistral-7B-v0.3 — Raw counts,"C(valence, Treatment(reference='-val'))[T.+val]",-0.0303105314848647,0.0152371264265857,-1.9892551020630007,0.0466897404169215,-0.0601769685255196,-0.0004440944442099
mistralai_Mistral-7B-v0.3 — Raw counts,"C(dominance, Treatment(reference='-dom'))[T.+dom]",0.085882638707462,0.0152371264265857,5.636406518069822,1.7651036612819703e-08,0.0560162016668072,0.1157490757481169
mistralai_Mistral-7B-v0.3 — Raw counts,log_frequency,0.476290891132294,0.0151879493671943,31.359789239294784,1.1541763300416277e-209,0.4465208465154494,0.5060609357491387
mistralai_Mistral-7B-v0.3 — Raw counts,lex_emb_norm,0.6147531897499603,0.0104320127011865,58.92949015294421,0.0,0.594305302016767,0.6352010774831536
mistralai_Mistral-7B-v0.3 — Raw counts,profession_embedding_1,-0.0001583229913567,3.343265085833752e-06,-47.35579958274066,0.0,-0.0001648761571834,-0.0001517698255299
mistralai_Mistral-7B-v0.3 — Raw counts,profession_embedding_2,-0.0008795702429973,1.1347593063398328e-05,-77.51161308686703,0.0,-0.0009018127685433,-0.0008573277174513
mistralai_Mistral-7B-v0.3 — Raw counts,profession_embedding_3,0.0010064443749625,5.418553884250001e-05,18.574040167580087,3.1878695729984647e-76,0.0009002347827437,0.0011126539671813
mistralai_Mistral-7B-v0.3 — Raw counts,profession_embedding_4,0.0072602669147318,0.0001561084613316,46.5078372613476,0.0,0.0069542772286621,0.0075662566008015
mistralai_Mistral-7B-v0.3 — Raw counts,profession_embedding_5,0.0149360255776811,0.0002851659950241,52.37660113162757,0.0,0.0143770689871745,0.0154949821681878
mistralai_Mistral-7B-v0.3 — Raw counts,profession_embedding_6,0.0116382723096018,0.0002842604915262,40.9422788482242,0.0,0.0110810906051498,0.0121954540140537
mistralai_Mistral-7B-v0.3 — Raw counts,profession_embedding_7,-0.005957847938916,0.00039855240799,-14.94871896261462,3.414952017889548e-50,-0.0067390543204464,-0.0051766415573855
mistralai_Mistral-7B-v0.3 — Raw counts,profession_embedding_8,-0.0175400229755216,0.0004482348105485,-39.13132706952744,0.0,-0.0184186123088305,-0.0166614336422127
mistralai_Mistral-7B-v0.3 — Raw counts,profession_embedding_9,-0.0634884965855027,0.0005977241908241,-106.21704384753716,0.0,-0.0646601014808836,-0.0623168916901217
mistralai_Mistral-7B-v0.3 — Raw counts,profession_embedding_10,0.0008849148546511,0.0006806689230753,1.300066485557995,0.1935965682734288,-0.000449270802632,0.0022191005119343
mistralai_Mistral-7B-v0.3 — TF-IDF,Intercept,1.800309397014065,0.1784714817427171,10.087378551657764,7.381897241923945e-24,1.4504857410443344,2.1501330529837954
mistralai_Mistral-7B-v0.3 — TF-IDF,C(tense)[T.past perfect],0.0529991857908063,0.0208718112487996,2.5392710368562024,0.0111175862188162,0.0120881492124753,0.0939102223691372
mistralai_Mistral-7B-v0.3 — TF-IDF,C(tense)[T.present continuous],0.0801398916722431,0.0208718112487994,3.839623246729615,0.000123689211126,0.0392288550939124,0.1210509282505738
mistralai_Mistral-7B-v0.3 — TF-IDF,C(tense)[T.present perfect],0.0740521037502841,0.0208718112487994,3.547948132893536,0.0003893356904555,0.0331410671719535,0.1149631403286147
mistralai_Mistral-7B-v0.3 — TF-IDF,C(tense)[T.simple future],0.4402196439146784,0.0208718112487994,21.09158801155792,1.8987900747239597e-97,0.3993086073363477,0.481130680493009
mistralai_Mistral-7B-v0.3 — TF-IDF,C(tense)[T.simple past],-0.0223563597615079,0.0208718112487994,-1.0711269613840466,0.2841282081459026,-0.0632673963398386,0.0185546768168227
mistralai_Mistral-7B-v0.3 — TF-IDF,C(semantic_role)[T.patient],0.0215215956599352,0.0120503458429694,1.7859732774799713,0.0741221703501626,-0.0020984023213905,0.045141593641261
mistralai_Mistral-7B-v0.3 — TF-IDF,C(syntactic_role)[T.subject],-0.0752718795597688,0.0120503458429694,-6.24644973187097,4.3030069061896144e-10,-0.0988918775410946,-0.0516518815784429
mistralai_Mistral-7B-v0.3 — TF-IDF,"C(valence, Treatment(reference='-val'))[T.+val]",-0.030310531484865,0.0120503458429694,-2.5153246122433237,0.01190182129713,-0.0539305294661908,-0.0066905335035391
mistralai_Mistral-7B-v0.3 — TF-IDF,"C(dominance, Treatment(reference='-dom'))[T.+dom]",0.0858826387074641,0.0120503458429694,7.126985385035305,1.068885128686291e-12,0.0622626407261382,0.10950263668879
mistralai_Mistral-7B-v0.3 — TF-IDF,log_frequency,-0.2797361183918658,0.0079677651961232,-35.108479166526294,2.2567620816438452e-260,-0.2953538110540154,-0.2641184257297161
mistralai_Mistral-7B-v0.3 — TF-IDF,lex_emb_norm,-0.1721542969028929,0.0066343008274915,-25.94912431307192,1.652520763311893e-145,-0.1851582533199847,-0.1591503404858011
mistralai_Mistral-7B-v0.3 — TF-IDF,profession_embedding_1,0.1264714883314066,0.1847153989557821,0.6846829720010612,0.493553732768326,-0.2355909294041704,0.4885339060669836
mistralai_Mistral-7B-v0.3 — TF-IDF,profession_embedding_2,-4.9729952860257605,0.0453657115962572,-109.62013183622234,0.0,-5.061917050619776,-4.884073521431745
mistralai_Mistral-7B-v0.3 — TF-IDF,profession_embedding_3,-0.9726250615848968,0.1038531487000681,-9.36538827911588,8.545356754312831e-21,-1.1761886102677015,-0.7690615129020919
mistralai_Mistral-7B-v0.3 — TF-IDF,profession_embedding_4,-3.10521449702018,0.1401470590250805,-22.156829537639283,3.4116758626659447e-107,-3.379918085979204,-2.830510908061156
mistralai_Mistral-7B-v0.3 — TF-IDF,profession_embedding_5,-0.575769321780033,0.1809728569650077,-3.1815230827204206,0.0014677752152048,-0.9304959472139565,-0.2210426963461095
mistralai_Mistral-7B-v0.3 — TF-IDF,profession_embedding_6,-0.7139302762909165,0.1796371132084337,-3.974291634616396,7.08931208280132e-05,-1.0660386976297058,-0.3618218549521273
mistralai_Mistral-7B-v0.3 — TF-IDF,profession_embedding_7,4.214407210004125,0.1900790018101763,22.17187153693532,2.466762796150717e-107,3.841831543085136,4.586982876923114
mistralai_Mistral-7B-v0.3 — TF-IDF,profession_embedding_8,-1.2674984780618304,0.2242914558958375,-5.651122433528923,1.6207006115730912e-08,-1.707134303002009,-0.8278626531216517
mistralai_Mistral-7B-v0.3 — TF-IDF,profession_embedding_9,-14.124501669698786,0.2850741957599511,-49.54675617709164,0.0,-14.683278323590978,-13.565725015806594
mistralai_Mistral-7B-v0.3 — TF-IDF,profession_embedding_10,10.13430820902029,0.267294440551309,37.91439952180726,1.578338476532945e-301,9.610381823129462,10.658234594911118
tiiuae_Falcon3-10B-Base — log(1 + x) counts,Intercept,2.4403218794127777,0.0419400931560461,58.18589554231776,0.0,2.3581147026165703,2.522529056208985
tiiuae_Falcon3-10B-Base — log(1 + x) counts,C(tense)[T.past perfect],0.0116730016526797,0.0308617378330172,0.3782353967180495,0.7052606583031965,-0.0488193851629013,0.0721653884682607
tiiuae_Falcon3-10B-Base — log(1 + x) counts,C(tense)[T.present continuous],0.0168945288099485,0.030861737833017,0.5474263601537757,0.5840933450175656,-0.0435978580056321,0.0773869156255293
tiiuae_Falcon3-10B-Base — log(1 + x) counts,C(tense)[T.present perfect],0.1247602713164631,0.0308617378330169,4.042554958878244,5.31148657389515e-05,0.0642678845008825,0.1852526581320437
tiiuae_Falcon3-10B-Base — log(1 + x) counts,C(tense)[T.simple future],0.475930741823041,0.030861737833017,15.42138503016741,2.7958343430856173e-53,0.4154383550074602,0.5364231286386218
tiiuae_Falcon3-10B-Base — log(1 + x) counts,C(tense)[T.simple past],0.1559773909548319,0.030861737833017,5.054070247073432,4.3717502002252614e-07,0.0954850041392512,0.2164697777704127
tiiuae_Falcon3-10B-Base — log(1 + x) counts,C(semantic_role)[T.patient],0.0257705525093353,0.017818032645552,1.446318626864143,0.1481070826401085,-0.0091547433025631,0.0606958483212337
tiiuae_Falcon3-10B-Base — log(1 + x) counts,C(syntactic_role)[T.subject],-0.2851397409284339,0.017818032645552,-16.00287453730834,3.327528465272401e-57,-0.3200650367403325,-0.2502144451165354
tiiuae_Falcon3-10B-Base — log(1 + x) counts,"C(valence, Treatment(reference='-val'))[T.+val]",-0.1801524486220627,0.017818032645552,-10.110681252289352,5.82931620005446e-24,-0.2150777444339612,-0.1452271528101642
tiiuae_Falcon3-10B-Base — log(1 + x) counts,"C(dominance, Treatment(reference='-dom'))[T.+dom]",-0.0243412110697789,0.017818032645552,-1.3660998132616688,0.1719264846576492,-0.0592665068816773,0.0105840847421194
tiiuae_Falcon3-10B-Base — log(1 + x) counts,log_frequency,0.4941817055136239,0.0238667842730677,20.70583535090137,4.965444337127049e-94,0.4474001939181931,0.5409632171090548
tiiuae_Falcon3-10B-Base — log(1 + x) counts,lex_emb_norm,-0.3285480779282025,0.0096696896544055,-33.977106781138055,1.515973956699195e-244,-0.347501728889981,-0.309594426966424
tiiuae_Falcon3-10B-Base — log(1 + x) counts,profession_embedding_1,-0.0665424902930357,0.0024128171979043,-27.57875331410554,1.1191972023789769e-163,-0.0712718763062486,-0.0618131042798227
tiiuae_Falcon3-10B-Base — log(1 + x) counts,profession_embedding_3,-0.0057318784807121,0.0032373065787342,-1.7705701765673598,0.0766508929459152,-0.0120773539967379,0.0006135970353136
tiiuae_Falcon3-10B-Base — log(1 + x) counts,profession_embedding_4,-0.3190557583182479,0.0041250959110429,-77.3450521390615,0.0,-0.3271413981760014,-0.3109701184604944
tiiuae_Falcon3-10B-Base — log(1 + x) counts,profession_embedding_5,-0.101297703243053,0.0044475395071842,-22.77612218608149,4.5746795353916416e-113,-0.1100153678704264,-0.0925800386156795
tiiuae_Falcon3-10B-Base — log(1 + x) counts,profession_embedding_6,-0.3147973945860277,0.00494446718661,-63.66659595568154,0.0,-0.3244890918996304,-0.305105697272425
tiiuae_Falcon3-10B-Base — log(1 + x) counts,profession_embedding_7,0.0507928022069874,0.0051436405756619,9.874873926324268,6.20489797543757e-23,0.0407107032329505,0.0608749011810243
tiiuae_Falcon3-10B-Base — log(1 + x) counts,profession_embedding_8,-0.0667740662868657,0.0054761513727311,-12.193612218130234,4.7305747824897135e-34,-0.0775079228471248,-0.0560402097266065
tiiuae_Falcon3-10B-Base — log(1 + x) counts,profession_embedding_9,0.0687189717447885,0.0056149254613469,12.23862582288034,2.7333849709933296e-34,0.0577131027692226,0.0797248407203544
tiiuae_Falcon3-10B-Base — log(1 + x) counts,profession_embedding_10,0.1343722723830927,0.0061849022882635,21.725852102478097,3.389040007852775e-103,0.1222491863902507,0.1464953583759347
tiiuae_Falcon3-10B-Base — PPMI,Intercept,1.0174677006750652,0.036437047823737,27.92398839766133,1.1759845990003897e-167,0.946047095871317,1.0888883054788134
tiiuae_Falcon3-10B-Base — PPMI,C(tense)[T.past perfect],0.0116730016526817,0.0343757955800152,0.3395703708299902,0.7341844692116797,-0.0557073229776603,0.0790533262830237
tiiuae_Falcon3-10B-Base — PPMI,C(tense)[T.present continuous],0.0168945288099453,0.0343757955800149,0.4914658271870604,0.6231036335182782,-0.0504857958203961,0.0842748534402868
tiiuae_Falcon3-10B-Base — PPMI,C(tense)[T.present perfect],0.1247602713164613,0.0343757955800148,3.629305713843419,0.0002850537784247,0.0573799466861199,0.1921405959468026
tiiuae_Falcon3-10B-Base — PPMI,C(tense)[T.simple future],0.4759307418230369,0.0343757955800149,13.84493751468922,2.401589078135924e-43,0.4085504171926954,0.5433110664533785
tiiuae_Falcon3-10B-Base — PPMI,C(tense)[T.simple past],0.1559773909548304,0.0343757955800149,4.53741908581487,5.735353739705397e-06,0.0885970663244888,0.2233577155851719
tiiuae_Falcon3-10B-Base — PPMI,C(syntactic_role)[T.subject],-0.2851397409284337,0.0198468748317291,-14.366984391546712,1.6040772172430602e-46,-0.3240417894918457,-0.2462376923650218
tiiuae_Falcon3-10B-Base — PPMI,"C(valence, Treatment(reference='-val'))[T.+val]",-0.1801524486220612,0.019846874831729,-9.077119201359226,1.239878261145192e-19,-0.2190544971854731,-0.1412504000586494
tiiuae_Falcon3-10B-Base — PPMI,log_frequency,-0.4289915920319456,0.013856417598602,-30.95977650639125,1.4984546313136168e-204,-0.4561516882640217,-0.4018314957998695
tiiuae_Falcon3-10B-Base — PPMI,lex_emb_norm,-0.2718756758682005,0.0148880747447806,-18.26130514044552,9.14238198259088e-74,-0.3010579331075739,-0.2426934186288271
tiiuae_Falcon3-10B-Base — PPMI,profession_embedding_1,0.1467977551695858,0.0064540070868081,22.74521133849329,9.056509981041819e-113,0.1341471943509008,0.1594483159882707
tiiuae_Falcon3-10B-Base — PPMI,profession_embedding_2,0.0289584624996664,0.0057223297601692,5.06060708022008,4.22470990773069e-07,0.0177420693842086,0.0401748556151243
tiiuae_Falcon3-10B-Base — PPMI,profession_embedding_3,-0.2525456842621326,0.0064125614168726,-39.38296537755368,0.0,-0.2651150070280639,-0.2399763614962012
tiiuae_Falcon3-10B-Base — PPMI,profession_embedding_4,-0.2319249108312536,0.0054292062583631,-42.718014345834895,0.0,-0.2425667497763941,-0.2212830718861131
tiiuae_Falcon3-10B-Base — PPMI,profession_embedding_5,-0.1760513106160186,0.0057774573428497,-30.472109124942616,2.1456406150858566e-198,-0.1873757598318351,-0.1647268614002022
tiiuae_Falcon3-10B-Base — PPMI,profession_embedding_6,0.051557036686332,0.0061730024309791,8.35201950149787,7.244352069111056e-17,0.0394572757724324,0.0636567976002315
tiiuae_Falcon3-10B-Base — PPMI,profession_embedding_7,0.1075829990267516,0.0067926313553013,15.838191917008338,4.443216619796771e-56,0.0942686975511945,0.1208973005023088
tiiuae_Falcon3-10B-Base — PPMI,profession_embedding_8,-0.0291332176480796,0.0057440786317986,-5.071869574835024,3.9824966847816876e-07,-0.0403922409341564,-0.0178741943620029
tiiuae_Falcon3-10B-Base — PPMI,profession_embedding_9,0.1472916804776343,0.0060824600467633,24.21580731237378,2.663734940121683e-127,0.1353693925542017,0.1592139684010669
tiiuae_Falcon3-10B-Base — PPMI,profession_embedding_10,-0.196073665034568,0.0061579188891739,-31.840897641454568,6.820660133051264e-216,-0.2081438605543796,-0.1840034695147565
tiiuae_Falcon3-10B-Base — Raw counts,Intercept,1.8107279232841589,0.0298191127778266,60.72373570519544,0.0,1.7522791955218664,1.8691766510464516
tiiuae_Falcon3-10B-Base — Raw counts,C(tense)[T.past perfect],0.0116730016526765,0.0297740857969015,0.3920523952373156,0.6950246268491014,-0.0466874682942457,0.0700334715995989
tiiuae_Falcon3-10B-Base — Raw counts,C(tense)[T.present continuous],0.0168945288099473,0.0297740857968973,0.5674239311726538,0.570434010180381,-0.0414659411369666,0.0752549987568614
tiiuae_Falcon3-10B-Base — Raw counts,C(tense)[T.present perfect],0.1247602713164586,0.0297740857969016,4.190230127214909,2.801395071019023e-05,0.0663998013695362,0.183120741263381
tiiuae_Falcon3-10B-Base — Raw counts,C(tense)[T.simple future],0.4759307418230391,0.0297740857969016,15.984730650321618,4.433123741638468e-57,0.4175702718761166,0.5342912117699615
tiiuae_Falcon3-10B-Base — Raw counts,C(tense)[T.simple past],0.1559773909548279,0.0297740857969017,5.2386962279479485,1.637277313297962e-07,0.0976169210079052,0.2143378609017507
tiiuae_Falcon3-10B-Base — Raw counts,C(semantic_role)[T.patient],0.025770552509334,0.0171900764497161,1.49915287373603,0.1338533462024841,-0.0079238805245547,0.0594649855432228
tiiuae_Falcon3-10B-Base — Raw counts,C(syntactic_role)[T.subject],-0.285139740928436,0.0171900764497162,-16.58746206059737,2.7302689099326868e-61,-0.3188341739623248,-0.2514453078945472
tiiuae_Falcon3-10B-Base — Raw counts,"C(valence, Treatment(reference='-val'))[T.+val]",-0.1801524486220624,0.0171900764497161,-10.480026028333183,1.2872882984936604e-25,-0.213846881655951,-0.1464580155881737
tiiuae_Falcon3-10B-Base — Raw counts,"C(dominance, Treatment(reference='-dom'))[T.+dom]",-0.02434121106978,0.0171900764497161,-1.416003654258445,0.1567935446706423,-0.0580356441036687,0.0093532219641085
tiiuae_Falcon3-10B-Base — Raw counts,log_frequency,0.1100475779070865,0.0160963743913629,6.836792884622273,8.385931396212077e-12,0.0784969207238757,0.1415982350902974
tiiuae_Falcon3-10B-Base — Raw counts,lex_emb_norm,-0.3012046332015451,0.010050305985405,-29.969697802131712,3.829482033983615e-192,-0.3209043339554015,-0.2815049324476888
tiiuae_Falcon3-10B-Base — Raw counts,profession_embedding_1,-6.003711513800718e-05,3.5073024689473826e-06,-17.117746664155153,4.057034787281461e-65,-6.69118122061224e-05,-5.316241806989196e-05
tiiuae_Falcon3-10B-Base — Raw counts,profession_embedding_2,-0.0009669408175283,1.2685090298802706e-05,-76.22656163666262,0.0,-0.00099180498418,-0.0009420766508765
tiiuae_Falcon3-10B-Base — Raw counts,profession_embedding_3,0.0007228528370403,6.18183910704726e-05,11.693168077058044,1.8448661794617887e-31,0.000601682018267,0.0008440236558135
tiiuae_Falcon3-10B-Base — Raw counts,profession_embedding_4,0.0072851710999049,0.0001718410636577,42.39482080032129,0.0,0.0069483437897517,0.0076219984100582
tiiuae_Falcon3-10B-Base — Raw counts,profession_embedding_5,0.0027422407784354,0.0002657040592142,10.320658203509243,6.780432100713026e-25,0.0022214317141933,0.0032630498426776
tiiuae_Falcon3-10B-Base — Raw counts,profession_embedding_6,0.0022458398146837,0.0003026985358953,7.41939437546546,1.2344848374729742e-13,0.0016525175233596,0.0028391621060079
tiiuae_Falcon3-10B-Base — Raw counts,profession_embedding_7,-0.0012905221782604,0.0004360760204966,-2.959397255530132,0.0030868476178267,-0.0021452789510584,-0.0004357654054624
tiiuae_Falcon3-10B-Base — Raw counts,profession_embedding_8,-0.0165749420998197,0.0005064776340926,-32.72591124287947,1.4488081729906331e-227,-0.0175676937478427,-0.0155821904517966
tiiuae_Falcon3-10B-Base — Raw counts,profession_embedding_9,-0.0461171934556212,0.0006735507168001,-68.46877644895012,0.0,-0.0474374266487974,-0.044796960262445
tiiuae_Falcon3-10B-Base — Raw counts,profession_embedding_10,-0.0059977042581525,0.0007691085032111,-7.798255035682134,6.654629418415313e-15,-0.0075052411811586,-0.0044901673351465
tiiuae_Falcon3-10B-Base — TF-IDF,Intercept,-1.3127711904575017,0.1766769839932636,-7.430346391398414,1.136751839208244e-13,-1.6590774263608687,-0.9664649545541342
tiiuae_Falcon3-10B-Base — TF-IDF,C(tense)[T.past perfect],0.0116730016526841,0.023957894171721,0.4872298695793756,0.6261019910070721,-0.0352870944688134,0.0586330977741817
tiiuae_Falcon3-10B-Base — TF-IDF,C(tense)[T.present continuous],0.0168945288099507,0.0239578941717209,0.7051758676642162,0.4807108718340156,-0.0300655673115464,0.063854624931448
tiiuae_Falcon3-10B-Base — TF-IDF,C(tense)[T.present perfect],0.1247602713164628,0.0239578941717208,5.207480691843356,1.937488113448895e-07,0.0778001751949657,0.17172036743796
tiiuae_Falcon3-10B-Base — TF-IDF,C(tense)[T.simple future],0.47593074182304,0.0239578941717209,19.865299446259865,8.625759654031188e-87,0.4289706457015427,0.5228908379445373
tiiuae_Falcon3-10B-Base — TF-IDF,C(tense)[T.simple past],0.1559773909548358,0.0239578941717209,6.510480004496641,7.709891356707594e-11,0.1090172948333385,0.2029374870763331
tiiuae_Falcon3-10B-Base — TF-IDF,C(syntactic_role)[T.subject],-0.2851397409284337,0.0138320966492596,-20.614354291957312,3.1434688810600358e-93,-0.3122521650653509,-0.2580273167915166
tiiuae_Falcon3-10B-Base — TF-IDF,"C(valence, Treatment(reference='-val'))[T.+val]",-0.1801524486220625,0.0138320966492596,-13.024232926517708,1.3880061643475267e-38,-0.2072648727589796,-0.1530400244851454
tiiuae_Falcon3-10B-Base — TF-IDF,log_frequency,-0.1606163788939291,0.0076612486141263,-20.96477832579053,2.5593034822072488e-96,-0.1756332651340698,-0.1455994926537885
tiiuae_Falcon3-10B-Base — TF-IDF,lex_emb_norm,0.1623988369075924,0.0107908023069474,15.049746282816724,7.608187706202978e-51,0.1412476827230789,0.1835499910921059
tiiuae_Falcon3-10B-Base — TF-IDF,profession_embedding_1,3.0581679562708057,0.1829421619615888,16.716583664912132,3.2703220891579385e-62,2.699581285471866,3.416754627069745
tiiuae_Falcon3-10B-Base — TF-IDF,profession_embedding_2,-4.4314182634117305,0.0470321148611107,-94.22111415780545,0.0,-4.5236063588613735,-4.339230167962088
tiiuae_Falcon3-10B-Base — TF-IDF,profession_embedding_5,-2.365537953112103,0.1889079768793535,-12.522170806068493,8.252580356326886e-36,-2.73581827444532,-1.995257631778886
tiiuae_Falcon3-10B-Base — TF-IDF,profession_embedding_7,-1.7508528492210689,0.2606170677010058,-6.718105090606509,1.9019367591020424e-11,-2.2616908411756382,-1.2400148572664993
tiiuae_Falcon3-10B-Base — TF-IDF,profession_embedding_8,-1.6011954786970697,0.2590677067687594,-6.180606215526032,6.537426030444114e-10,-2.108996553559357,-1.0933944038347825
tiiuae_Falcon3-10B-Base — TF-IDF,profession_embedding_9,-6.335407883150969,0.3625270245048113,-17.475684445331297,9.098000511388098e-68,-7.0460005502427725,-5.624815216059166
tiiuae_Falcon3-10B-Base — TF-IDF,profession_embedding_10,12.364863989496794,0.3177074788778334,38.919020833788416,0.0,11.74212253986504,12.987605439128547
tiiuae_Falcon3-3B-Base — log(1 + x) counts,Intercept,3.082161128606693,0.0694361840514952,44.38840023698451,0.0,2.9460586010527505,3.2182636561606364
tiiuae_Falcon3-3B-Base — log(1 + x) counts,C(tense)[T.past perfect],-0.0024566065053175,0.0254304450946564,-0.0966010030958414,0.923044447634928,-0.0523030648250555,0.0473898518144204
tiiuae_Falcon3-3B-Base — log(1 + x) counts,C(tense)[T.present continuous],-0.234472895211927,0.0254304450946563,-9.220164819733972,3.321517518097879e-20,-0.2843193535316649,-0.1846264368921892
tiiuae_Falcon3-3B-Base — log(1 + x) counts,C(tense)[T.present perfect],-0.0859031617432602,0.0254304450946562,-3.3779653255581943,0.0007319517776862,-0.1357496200629977,-0.0360567034235227
tiiuae_Falcon3-3B-Base — log(1 + x) counts,C(tense)[T.simple future],0.1702886573311127,0.0254304450946563,6.696251547987863,2.208189929755736e-11,0.120442199011375,0.2201351156508504
tiiuae_Falcon3-3B-Base — log(1 + x) counts,C(tense)[T.simple past],0.0005509275670704,0.0254304450946563,0.0216640945535887,0.9827161706487058,-0.0492955307526671,0.0503973858868081
tiiuae_Falcon3-3B-Base — log(1 + x) counts,C(semantic_role)[T.patient],0.018149047977268,0.0146822743210118,1.2361196624214392,0.2164319017299945,-0.0106298181517819,0.046927914106318
tiiuae_Falcon3-3B-Base — log(1 + x) counts,C(syntactic_role)[T.subject],-0.2388118477581162,0.0146822743210118,-16.265317112101116,5.072679406075632e-59,-0.2675907138871662,-0.2100329816290662
tiiuae_Falcon3-3B-Base — log(1 + x) counts,"C(valence, Treatment(reference='-val'))[T.+val]",-0.0516645059423539,0.0146822743210117,-3.5188353529409904,0.0004346267248894,-0.0804433720714039,-0.022885639813304
tiiuae_Falcon3-3B-Base — log(1 + x) counts,"C(dominance, Treatment(reference='-dom'))[T.+dom]",0.0672359696118803,0.0146822743210118,4.579397451773455,4.697677484201886e-06,0.0384571034828303,0.0960148357409303
tiiuae_Falcon3-3B-Base — log(1 + x) counts,log_frequency,0.6101301541628439,0.0259648227664777,23.498336948040397,4.1797418544549836e-120,0.559236257064654,0.6610240512610338
tiiuae_Falcon3-3B-Base — log(1 + x) counts,lex_emb_norm,-0.1951016360144824,0.0095173584453752,-20.49955742806847,3.155714502203711e-92,-0.2137567012048705,-0.1764465708240942
tiiuae_Falcon3-3B-Base — log(1 + x) counts,profession_embedding_1,-0.105130311515037,0.0040248464066583,-26.120328800900246,2.274786780006038e-147,-0.1130194513985932,-0.0972411716314807
tiiuae_Falcon3-3B-Base — log(1 + x) counts,profession_embedding_2,-0.0881251064017755,0.006133178816691,-14.368585856644,1.5679947041898837e-46,-0.1001468087792116,-0.0761034040243394
tiiuae_Falcon3-3B-Base — log(1 + x) counts,profession_embedding_3,0.0128255236887402,0.0033827494020461,3.7914495472181233,0.0001503105731362,0.0061949642766817,0.0194560831007988
tiiuae_Falcon3-3B-Base — log(1 + x) counts,profession_embedding_4,-0.3052318804554459,0.0042361774677129,-72.05361030831348,0.0,-0.3135352523702275,-0.2969285085406643
tiiuae_Falcon3-3B-Base — log(1 + x) counts,profession_embedding_5,-0.0632201680671683,0.0039042199732992,-16.192778198853336,1.6228189178733925e-58,-0.0708728669265777,-0.0555674692077589
tiiuae_Falcon3-3B-Base — log(1 + x) counts,profession_embedding_6,-0.3179880076897735,0.0041152656362103,-77.27034796776904,0.0,-0.3260543791687811,-0.3099216362107658
tiiuae_Falcon3-3B-Base — log(1 + x) counts,profession_embedding_7,0.0424955829110862,0.0043627005906043,9.740659948703907,2.3273075516975833e-22,0.0339442118146854,0.051046954007487
tiiuae_Falcon3-3B-Base — log(1 + x) counts,profession_embedding_8,-0.0868391618275184,0.0045499997152673,-19.085531266327983,2.5020016818753272e-80,-0.0957576597270912,-0.0779206639279457
tiiuae_Falcon3-3B-Base — log(1 + x) counts,profession_embedding_9,0.033471224500991,0.0047453106673811,7.053537027842899,1.81436192966423e-12,0.024169895738738,0.042772553263244
tiiuae_Falcon3-3B-Base — log(1 + x) counts,profession_embedding_10,0.0681513749487658,0.0052072515018248,13.087782475050826,6.07821777712988e-39,0.0579445915448588,0.0783581583526728
