target_model,predictor,unique_r2,relative_r2
mistralai_Mistral-7B-v0.3 — Raw counts,profession_embedding_9,0.2778431099460321,0.3403533799791484
mistralai_Mistral-7B-v0.3 — Raw counts,profession_embedding_2,0.1479601493306918,0.1812488239737242
mistralai_Mistral-7B-v0.3 — Raw counts,lex_emb_norm,0.0855217498275595,0.104762780049485
mistralai_Mistral-7B-v0.3 — Raw counts,profession_embedding_5,0.0675594080467019,0.0827591977449136
mistralai_Mistral-7B-v0.3 — Raw counts,profession_embedding_1,0.0552277765006143,0.0676531457064679
mistralai_Mistral-7B-v0.3 — Raw counts,profession_embedding_4,0.0532676452921836,0.0652520162268792
mistralai_Mistral-7B-v0.3 — Raw counts,profession_embedding_6,0.0412814776785457,0.050569151997888
mistralai_Mistral-7B-v0.3 — Raw counts,profession_embedding_8,0.0377103326855896,0.0461945563169503
mistralai_Mistral-7B-v0.3 — Raw counts,log_frequency,0.0242190710553384,0.0296679759136036
mistralai_Mistral-7B-v0.3 — Raw counts,C(tense),0.0101754223284297,0.0124647301236624
mistralai_Mistral-7B-v0.3 — Raw counts,profession_embedding_3,0.0084961852211078,0.0104076914395848
mistralai_Mistral-7B-v0.3 — Raw counts,profession_embedding_7,0.0055032490241464,0.0067413923152494
mistralai_Mistral-7B-v0.3 — Raw counts,"C(dominance, Treatment(reference='-dom'))",0.0007823765550958,0.0009583988064164
mistralai_Mistral-7B-v0.3 — Raw counts,C(syntactic_role),0.0006009946280025,0.0007362088375332
mistralai_Mistral-7B-v0.3 — Raw counts,"C(valence, Treatment(reference='-val'))",9.745231764224373e-05,0.0001193775354111
mistralai_Mistral-7B-v0.3 — Raw counts,C(semantic_role),4.9130819064324704e-05,6.018447005194738e-05
mistralai_Mistral-7B-v0.3 — Raw counts,profession_embedding_10,4.1623858487382925e-05,5.098856303007221e-05
mistralai_Mistral-7B-v0.3 — TF-IDF,profession_embedding_2,0.1850907569231275,0.6098727599406534
mistralai_Mistral-7B-v0.3 — TF-IDF,profession_embedding_9,0.0378124262036119,0.1245916820061779
mistralai_Mistral-7B-v0.3 — TF-IDF,profession_embedding_10,0.0221417761417803,0.0729569987721434
mistralai_Mistral-7B-v0.3 — TF-IDF,log_frequency,0.0189857660694188,0.0625579674794514
mistralai_Mistral-7B-v0.3 — TF-IDF,lex_emb_norm,0.0103716894490022,0.034174644777845
mistralai_Mistral-7B-v0.3 — TF-IDF,C(tense),0.0101754223284298,0.0335279459772193
mistralai_Mistral-7B-v0.3 — TF-IDF,profession_embedding_7,0.0075719685009332,0.0249495836778374
mistralai_Mistral-7B-v0.3 — TF-IDF,profession_embedding_4,0.0075616979282322,0.0249157422120428
mistralai_Mistral-7B-v0.3 — TF-IDF,profession_embedding_3,0.0013510009870458,0.0044515388793532
mistralai_Mistral-7B-v0.3 — TF-IDF,"C(dominance, Treatment(reference='-dom'))",0.000782376555096,0.0025779253210762
mistralai_Mistral-7B-v0.3 — TF-IDF,C(syntactic_role),0.0006009946280027,0.0019802731296938
mistralai_Mistral-7B-v0.3 — TF-IDF,profession_embedding_8,0.0004918962644375,0.0016207947786481
mistralai_Mistral-7B-v0.3 — TF-IDF,profession_embedding_6,0.0002432896068278,0.0008016375666052
mistralai_Mistral-7B-v0.3 — TF-IDF,profession_embedding_5,0.0001559100993759,0.0005137226957721
mistralai_Mistral-7B-v0.3 — TF-IDF,"C(valence, Treatment(reference='-val'))",9.745231764246576e-05,0.000321104710528
mistralai_Mistral-7B-v0.3 — TF-IDF,C(semantic_role),4.913081906454675e-05,0.0001618857079583
mistralai_Mistral-7B-v0.3 — TF-IDF,profession_embedding_1,7.220763912019201e-06,2.3792366993949887e-05
tiiuae_Falcon3-10B-Base — log(1 + x) counts,profession_embedding_4,0.1927349207989224,0.4132502038787865
tiiuae_Falcon3-10B-Base — log(1 + x) counts,profession_embedding_6,0.1305926085756084,0.280008531382002
tiiuae_Falcon3-10B-Base — log(1 + x) counts,lex_emb_norm,0.0371935923429063,0.0797481823998365
tiiuae_Falcon3-10B-Base — log(1 + x) counts,profession_embedding_1,0.0245044295579435,0.0525408704804373
tiiuae_Falcon3-10B-Base — log(1 + x) counts,profession_embedding_5,0.0167130189101171,0.0358350134132751
tiiuae_Falcon3-10B-Base — log(1 + x) counts,profession_embedding_10,0.0152071900719082,0.03260630907772
tiiuae_Falcon3-10B-Base — log(1 + x) counts,log_frequency,0.0138127721877244,0.029616485165465
tiiuae_Falcon3-10B-Base — log(1 + x) counts,C(tense),0.0110990819598059,0.0237979597249135
tiiuae_Falcon3-10B-Base — log(1 + x) counts,C(syntactic_role),0.0082507102804717,0.0176906587110228
tiiuae_Falcon3-10B-Base — log(1 + x) counts,profession_embedding_9,0.0048257036805774,0.0103469730425125
tiiuae_Falcon3-10B-Base — log(1 + x) counts,profession_embedding_8,0.0047902711328463,0.0102710007822022
tiiuae_Falcon3-10B-Base — log(1 + x) counts,"C(valence, Treatment(reference='-val'))",0.0032934886779841,0.0070616931379518
tiiuae_Falcon3-10B-Base — log(1 + x) counts,profession_embedding_7,0.0031416547431533,0.0067361402787995
tiiuae_Falcon3-10B-Base — log(1 + x) counts,profession_embedding_3,0.0001010000586553,0.0002165580303666
tiiuae_Falcon3-10B-Base — log(1 + x) counts,C(semantic_role),6.739431996416467e-05,0.0001445027001335
tiiuae_Falcon3-10B-Base — log(1 + x) counts,"C(dominance, Treatment(reference='-dom'))",6.012570760693947e-05,0.0001289177945746
tiiuae_Falcon3-10B-Base — PPMI,profession_embedding_4,0.0729427633428818,0.2109047560868739
tiiuae_Falcon3-10B-Base — PPMI,profession_embedding_3,0.0619978922182319,0.1792590482858708
tiiuae_Falcon3-10B-Base — PPMI,profession_embedding_10,0.0405257165716868,0.1171749735970409
tiiuae_Falcon3-10B-Base — PPMI,log_frequency,0.038313844414205,0.1107796255667478
tiiuae_Falcon3-10B-Base — PPMI,profession_embedding_5,0.0371163385427218,0.1073171891006306
tiiuae_Falcon3-10B-Base — PPMI,profession_embedding_9,0.0234400212975619,0.0677738510014353
tiiuae_Falcon3-10B-Base — PPMI,profession_embedding_1,0.0206795007829105,0.0597921557772144
tiiuae_Falcon3-10B-Base — PPMI,lex_emb_norm,0.0133298027948089,0.0385414354801745
tiiuae_Falcon3-10B-Base — PPMI,C(tense),0.0110990819598061,0.0320915888875434
tiiuae_Falcon3-10B-Base — PPMI,profession_embedding_7,0.010027006576719,0.0289918187826754
tiiuae_Falcon3-10B-Base — PPMI,C(syntactic_role),0.008250710280472,0.0238558831541201
tiiuae_Falcon3-10B-Base — PPMI,"C(valence, Treatment(reference='-val'))",0.0032934886779844,0.009522705124839
tiiuae_Falcon3-10B-Base — PPMI,profession_embedding_6,0.0027883231013143,0.0080620828801037
tiiuae_Falcon3-10B-Base — PPMI,profession_embedding_8,0.0010282441595628,0.0029730376768281
tiiuae_Falcon3-10B-Base — PPMI,profession_embedding_2,0.001023682631977,0.0029598485979014
tiiuae_Falcon3-10B-Base — Raw counts,profession_embedding_2,0.1742384957801971,0.3693436001410093
tiiuae_Falcon3-10B-Base — Raw counts,profession_embedding_9,0.1405777494470769,0.2979909339093665
tiiuae_Falcon3-10B-Base — Raw counts,profession_embedding_4,0.0538960652364389,0.1142466633376634
tiiuae_Falcon3-10B-Base — Raw counts,profession_embedding_8,0.0321155192853785,0.0680771574625121
tiiuae_Falcon3-10B-Base — Raw counts,lex_emb_norm,0.0269337100092504,0.0570929711911638
tiiuae_Falcon3-10B-Base — Raw counts,C(tense),0.0110990819598064,0.0235273776379844
tiiuae_Falcon3-10B-Base — Raw counts,profession_embedding_1,0.0087866765899489,0.018625635801519
tiiuae_Falcon3-10B-Base — Raw counts,C(syntactic_role),0.0082507102804721,0.0174895164530935
tiiuae_Falcon3-10B-Base — Raw counts,profession_embedding_3,0.0041001131005085,0.0086912511884715
tiiuae_Falcon3-10B-Base — Raw counts,"C(valence, Treatment(reference='-val'))",0.0032934886779844,0.0069814018991815
tiiuae_Falcon3-10B-Base — Raw counts,profession_embedding_5,0.0031940833371939,0.0067706865444811
tiiuae_Falcon3-10B-Base — Raw counts,profession_embedding_10,0.0018235863004701,0.0038655632692854
tiiuae_Falcon3-10B-Base — Raw counts,profession_embedding_6,0.0016507008131345,0.003499087720821
tiiuae_Falcon3-10B-Base — Raw counts,log_frequency,0.0014016394072522,0.0029711375919309
tiiuae_Falcon3-10B-Base — Raw counts,profession_embedding_7,0.0002626261612332,0.0005567041396149
tiiuae_Falcon3-10B-Base — Raw counts,C(semantic_role),6.73943199642757e-05,0.0001428597087756
tiiuae_Falcon3-10B-Base — Raw counts,"C(dominance, Treatment(reference='-dom'))",6.012570760738356e-05,0.0001274520031253
tiiuae_Falcon3-10B-Base — TF-IDF,profession_embedding_2,0.1723647034554254,0.6803009645929294
tiiuae_Falcon3-10B-Base — TF-IDF,profession_embedding_10,0.0294086897832108,0.1160722562441936
tiiuae_Falcon3-10B-Base — TF-IDF,C(tense),0.011099081959806,0.0438066263682847
tiiuae_Falcon3-10B-Base — TF-IDF,log_frequency,0.008533602612331,0.033681014571077
tiiuae_Falcon3-10B-Base — TF-IDF,C(syntactic_role),0.0082507102804718,0.0325644754979278
tiiuae_Falcon3-10B-Base — TF-IDF,profession_embedding_9,0.0059295297715347,0.0234030792980811
tiiuae_Falcon3-10B-Base — TF-IDF,profession_embedding_1,0.0054255893280695,0.0214140922089966
tiiuae_Falcon3-10B-Base — TF-IDF,lex_emb_norm,0.0043975442931613,0.0173565327732625
tiiuae_Falcon3-10B-Base — TF-IDF,"C(valence, Treatment(reference='-val'))",0.0032934886779842,0.0129989695082092
tiiuae_Falcon3-10B-Base — TF-IDF,profession_embedding_5,0.0030444658888311,0.0120161090949672
tiiuae_Falcon3-10B-Base — TF-IDF,profession_embedding_7,0.0008762851501062,0.0034585829982873
tiiuae_Falcon3-10B-Base — TF-IDF,profession_embedding_8,0.0007416756386735,0.0029272968437832
tiiuae_Falcon3-3B-Base — log(1 + x) counts,profession_embedding_6,0.1732002340759195,0.4103465649947153
tiiuae_Falcon3-3B-Base — log(1 + x) counts,profession_embedding_4,0.1506032109698122,0.3568096234301164
tiiuae_Falcon3-3B-Base — log(1 + x) counts,profession_embedding_1,0.0197915595612314,0.0468902280944941
tiiuae_Falcon3-3B-Base — log(1 + x) counts,log_frequency,0.0160175833491307,0.037948911223476
tiiuae_Falcon3-3B-Base — log(1 + x) counts,lex_emb_norm,0.012190224636609,0.0288811203566492
tiiuae_Falcon3-3B-Base — log(1 + x) counts,profession_embedding_8,0.0105665021481278,0.0250341916893307
tiiuae_Falcon3-3B-Base — log(1 + x) counts,C(tense),0.0078506959525681,0.0185998947065057
tiiuae_Falcon3-3B-Base — log(1 + x) counts,C(syntactic_role),0.0076744596712146,0.0181823551283019
tiiuae_Falcon3-3B-Base — log(1 + x) counts,profession_embedding_5,0.0076061602828207,0.0180205399923803
tiiuae_Falcon3-3B-Base — log(1 + x) counts,profession_embedding_2,0.0059889514627511,0.0141890435297147
tiiuae_Falcon3-3B-Base — log(1 + x) counts,profession_embedding_10,0.0049688384288888,0.011772188370222
tiiuae_Falcon3-3B-Base — log(1 + x) counts,profession_embedding_7,0.0027523236567622,0.0065208142721737
tiiuae_Falcon3-3B-Base — log(1 + x) counts,profession_embedding_9,0.0014432336284571,0.0034193138657228
tiiuae_Falcon3-3B-Base — log(1 + x) counts,"C(dominance, Treatment(reference='-dom'))",0.0006083302529062,0.0014412580386758
tiiuae_Falcon3-3B-Base — log(1 + x) counts,profession_embedding_3,0.000416997355765,0.0009879515086282
tiiuae_Falcon3-3B-Base — log(1 + x) counts,"C(valence, Treatment(reference='-val'))",0.000359187018095,0.0008509870662263
tiiuae_Falcon3-3B-Base — log(1 + x) counts,C(semantic_role),4.432449210145517e-05,0.0001050137326661
tiiuae_Falcon3-3B-Base — PPMI,profession_embedding_4,0.0884420875559431,0.2379135244323024
tiiuae_Falcon3-3B-Base — PPMI,profession_embedding_3,0.0632864139801893,0.1702435369267443
tiiuae_Falcon3-3B-Base — PPMI,log_frequency,0.0613443697100205,0.1650193432234111
tiiuae_Falcon3-3B-Base — PPMI,profession_embedding_9,0.0530989043083391,0.1428386395730392
tiiuae_Falcon3-3B-Base — PPMI,profession_embedding_5,0.0302456072433237,0.0813621570533673
tiiuae_Falcon3-3B-Base — PPMI,lex_emb_norm,0.0122583905843349,0.032975667901802
tiiuae_Falcon3-3B-Base — PPMI,profession_embedding_1,0.0117788895224001,0.0316857866838605
tiiuae_Falcon3-3B-Base — PPMI,profession_embedding_7,0.0101326942561138,0.0272574412147624
tiiuae_Falcon3-3B-Base — PPMI,profession_embedding_10,0.0084054909432969,0.0226111801537771
tiiuae_Falcon3-3B-Base — PPMI,C(tense),0.0078506959525682,0.021118754599053
tiiuae_Falcon3-3B-Base — PPMI,C(syntactic_role),0.0076744596712147,0.0206446704159638
tiiuae_Falcon3-3B-Base — PPMI,profession_embedding_8,0.0062748017234862,0.0168795223451075
tiiuae_Falcon3-3B-Base — PPMI,profession_embedding_6,0.0051357655687982,0.0138154595950483
tiiuae_Falcon3-3B-Base — PPMI,profession_embedding_2,0.0048443908052265,0.0130316472852346
tiiuae_Falcon3-3B-Base — PPMI,"C(dominance, Treatment(reference='-dom'))",0.0006083302529062,0.001636438018225
tiiuae_Falcon3-3B-Base — PPMI,"C(valence, Treatment(reference='-val'))",0.000359187018095,0.0009662305783008
tiiuae_Falcon3-3B-Base — Raw counts,profession_embedding_2,0.2139947472553128,0.4590997937116345
tiiuae_Falcon3-3B-Base — Raw counts,profession_embedding_9,0.1151271032511347,0.2469912464260347
tiiuae_Falcon3-3B-Base — Raw counts,profession_embedding_4,0.0459691873775107,0.0986213199753327
tiiuae_Falcon3-3B-Base — Raw counts,profession_embedding_8,0.0402287592592423,0.0863059271971668
tiiuae_Falcon3-3B-Base — Raw counts,lex_emb_norm,0.0184004033872641,0.0394758353074205
tiiuae_Falcon3-3B-Base — Raw counts,profession_embedding_6,0.0079706869843587,0.0171001428642228
tiiuae_Falcon3-3B-Base — Raw counts,C(tense),0.0078506959525683,0.0168427166486322
tiiuae_Falcon3-3B-Base — Raw counts,C(syntactic_role),0.0076744596712147,0.0164646230671227
tiiuae_Falcon3-3B-Base — Raw counts,profession_embedding_1,0.0032005378056336,0.0068663659514017
tiiuae_Falcon3-3B-Base — Raw counts,profession_embedding_5,0.0024790542866648,0.0053185105064746
tiiuae_Falcon3-3B-Base — Raw counts,profession_embedding_3,0.0015680799776028,0.0033641255380064
tiiuae_Falcon3-3B-Base — Raw counts,"C(dominance, Treatment(reference='-dom'))",0.0006083302529065,0.0013050988269572
tiiuae_Falcon3-3B-Base — Raw counts,"C(valence, Treatment(reference='-val'))",0.000359187018095,0.0007705922132498
tiiuae_Falcon3-3B-Base — Raw counts,log_frequency,0.0003322501042668,0.0007128023294309
tiiuae_Falcon3-3B-Base — Raw counts,profession_embedding_7,0.0002367332716715,0.000507882541899
tiiuae_Falcon3-3B-Base — Raw counts,profession_embedding_10,7.361127533112022e-05,0.000157924069412
tiiuae_Falcon3-3B-Base — Raw counts,C(semantic_role),4.432449210156619e-05,9.509282560063772e-05
tiiuae_Falcon3-3B-Base — TF-IDF,profession_embedding_2,0.1877903737869986,0.6592740167032066
tiiuae_Falcon3-3B-Base — TF-IDF,log_frequency,0.0317930188753559,0.1116154722651066
tiiuae_Falcon3-3B-Base — TF-IDF,profession_embedding_10,0.0188864501534866,0.0663044947558227
tiiuae_Falcon3-3B-Base — TF-IDF,profession_embedding_9,0.0142368931509955,0.0499813358041306
tiiuae_Falcon3-3B-Base — TF-IDF,profession_embedding_4,0.0112920512315433,0.0396429051293222
tiiuae_Falcon3-3B-Base — TF-IDF,C(tense),0.0078506959525681,0.0275613693619664
tiiuae_Falcon3-3B-Base — TF-IDF,C(syntactic_role),0.0076744596712146,0.0269426581961397
tiiuae_Falcon3-3B-Base — TF-IDF,profession_embedding_1,0.00136546275047,0.0047937180911202
tiiuae_Falcon3-3B-Base — TF-IDF,profession_embedding_8,0.0012629673716157,0.0044338884643504
tiiuae_Falcon3-3B-Base — TF-IDF,profession_embedding_6,0.0008904098760734,0.0031259541353115
tiiuae_Falcon3-3B-Base — TF-IDF,profession_embedding_7,0.0007086958226634,0.0024880122032135
tiiuae_Falcon3-3B-Base — TF-IDF,"C(dominance, Treatment(reference='-dom'))",0.0006083302529062,0.002135659678544
tiiuae_Falcon3-3B-Base — TF-IDF,"C(valence, Treatment(reference='-val'))",0.000359187018095,0.0012609947112397
tiiuae_Falcon3-3B-Base — TF-IDF,lex_emb_norm,0.0001251948613012,0.0004395205005251
tiiuae_Falcon3-7B-Base — log(1 + x) counts,profession_embedding_4,0.1486354665520947,0.3422039629630914
tiiuae_Falcon3-7B-Base — log(1 + x) counts,profession_embedding_6,0.1423101695919301,0.3276412092886306
tiiuae_Falcon3-7B-Base — log(1 + x) counts,C(syntactic_role),0.0232448167117413,0.0535166241384297
tiiuae_Falcon3-7B-Base — log(1 + x) counts,log_frequency,0.021244710205031,0.0489117718187133
tiiuae_Falcon3-7B-Base — log(1 + x) counts,profession_embedding_1,0.0207394551090381,0.0477485212152952
tiiuae_Falcon3-7B-Base — log(1 + x) counts,C(tense),0.0169441293038319,0.0390105291235998
tiiuae_Falcon3-7B-Base — log(1 + x) counts,profession_embedding_10,0.0145591315365879,0.0335195402866726
tiiuae_Falcon3-7B-Base — log(1 + x) counts,profession_embedding_5,0.0139935777369226,0.0322174637634596
tiiuae_Falcon3-7B-Base — log(1 + x) counts,lex_emb_norm,0.0135349173968037,0.0311614884321098
tiiuae_Falcon3-7B-Base — log(1 + x) counts,profession_embedding_9,0.0054414574218782,0.0125278867638837
tiiuae_Falcon3-7B-Base — log(1 + x) counts,profession_embedding_8,0.0041470696793208,0.0095478132633323
tiiuae_Falcon3-7B-Base — log(1 + x) counts,"C(valence, Treatment(reference='-val'))",0.0034322551495766,0.0079020932307159
tiiuae_Falcon3-7B-Base — log(1 + x) counts,profession_embedding_2,0.002906977258553,0.0066927440751281
tiiuae_Falcon3-7B-Base — log(1 + x) counts,profession_embedding_7,0.0016900174352227,0.0038909331482285
tiiuae_Falcon3-7B-Base — log(1 + x) counts,profession_embedding_3,0.0011063081466801,0.0025470571784399
tiiuae_Falcon3-7B-Base — log(1 + x) counts,C(semantic_role),0.0002976989068793,0.0006853932514699
tiiuae_Falcon3-7B-Base — log(1 + x) counts,"C(dominance, Treatment(reference='-dom'))",0.0001194317136266,0.0002749680587988
tiiuae_Falcon3-7B-Base — PPMI,profession_embedding_4,0.0747982159755885,0.1847991771418469
tiiuae_Falcon3-7B-Base — PPMI,profession_embedding_3,0.060084938843394,0.1484480226172941
tiiuae_Falcon3-7B-Base — PPMI,profession_embedding_5,0.0584312031742404,0.1443622434729165
tiiuae_Falcon3-7B-Base — PPMI,log_frequency,0.0555879156649646,0.1373375145373582
tiiuae_Falcon3-7B-Base — PPMI,profession_embedding_9,0.0304445327125512,0.0752173634139037
tiiuae_Falcon3-7B-Base — PPMI,profession_embedding_10,0.0244003554799354,0.0602844005815895
tiiuae_Falcon3-7B-Base — PPMI,C(syntactic_role),0.0232448167117417,0.0574294847158501
tiiuae_Falcon3-7B-Base — PPMI,profession_embedding_7,0.0220536055526656,0.0544864353512599
tiiuae_Falcon3-7B-Base — PPMI,profession_embedding_1,0.0171036112018747,0.0422568003131529
tiiuae_Falcon3-7B-Base — PPMI,C(tense),0.0169441293038321,0.0418627785688788
tiiuae_Falcon3-7B-Base — PPMI,profession_embedding_6,0.0133175553170453,0.0329028337378289
tiiuae_Falcon3-7B-Base — PPMI,"C(valence, Treatment(reference='-val'))",0.0034322551495769,0.0084798536851424
tiiuae_Falcon3-7B-Base — PPMI,profession_embedding_8,0.0021669149124037,0.0053536583396493
tiiuae_Falcon3-7B-Base — PPMI,lex_emb_norm,0.002163268658832,0.0053446497737244
tiiuae_Falcon3-7B-Base — PPMI,C(semantic_role),0.0002976989068795,0.0007355056843244
tiiuae_Falcon3-7B-Base — PPMI,profession_embedding_2,0.0002830356312334,0.0006992780652794
tiiuae_Falcon3-7B-Base — Raw counts,profession_embedding_2,0.1872459138353764,0.3569833282490079
tiiuae_Falcon3-7B-Base — Raw counts,profession_embedding_9,0.1326771249471979,0.2529482255500723
tiiuae_Falcon3-7B-Base — Raw counts,profession_embedding_4,0.0523236037183024,0.0997546692408131
tiiuae_Falcon3-7B-Base — Raw counts,profession_embedding_8,0.0372887556195737,0.0710908121554127
tiiuae_Falcon3-7B-Base — Raw counts,lex_emb_norm,0.0237604622843519,0.0452991936286539
tiiuae_Falcon3-7B-Base — Raw counts,C(syntactic_role),0.0232448167117416,0.0443161181161536
tiiuae_Falcon3-7B-Base — Raw counts,C(tense),0.0169441293038321,0.032303891440224
tiiuae_Falcon3-7B-Base — Raw counts,profession_embedding_1,0.0163866910806909,0.031241138464129
tiiuae_Falcon3-7B-Base — Raw counts,profession_embedding_3,0.0099626815227382,0.0189937987720192
tiiuae_Falcon3-7B-Base — Raw counts,profession_embedding_5,0.0090912481097469,0.0173324156542517
tiiuae_Falcon3-7B-Base — Raw counts,profession_embedding_6,0.0054027064059307,0.0103002307224555
tiiuae_Falcon3-7B-Base — Raw counts,"C(valence, Treatment(reference='-val'))",0.0034322551495767,0.006543575993722
tiiuae_Falcon3-7B-Base — Raw counts,log_frequency,0.0026447136295085,0.0050421323188795
tiiuae_Falcon3-7B-Base — Raw counts,profession_embedding_10,0.0023757392381081,0.004529334087457
tiiuae_Falcon3-7B-Base — Raw counts,profession_embedding_7,0.0013248809034129,0.0025258783209001
tiiuae_Falcon3-7B-Base — Raw counts,C(semantic_role),0.0002976989068792,0.0005675613657838
tiiuae_Falcon3-7B-Base — Raw counts,"C(dominance, Treatment(reference='-dom'))",0.0001194317136267,0.0002276959200638
tiiuae_Falcon3-7B-Base — TF-IDF,profession_embedding_2,0.1889745385418869,0.6573798894152679
tiiuae_Falcon3-7B-Base — TF-IDF,profession_embedding_10,0.0251623404890827,0.087531456543158
tiiuae_Falcon3-7B-Base — TF-IDF,C(syntactic_role),0.0232448167117417,0.0808610258151572
tiiuae_Falcon3-7B-Base — TF-IDF,C(tense),0.016944129303832,0.0589430191703956
tiiuae_Falcon3-7B-Base — TF-IDF,log_frequency,0.0120688180564547,0.0419834245424902
tiiuae_Falcon3-7B-Base — TF-IDF,lex_emb_norm,0.0076066939334727,0.0264611712000225
tiiuae_Falcon3-7B-Base — TF-IDF,profession_embedding_9,0.0049018641838688,0.017051963507804
tiiuae_Falcon3-7B-Base — TF-IDF,"C(valence, Treatment(reference='-val'))",0.0034322551495767,0.0119396799594441
tiiuae_Falcon3-7B-Base — TF-IDF,profession_embedding_4,0.0024846289617413,0.0086432020139342
tiiuae_Falcon3-7B-Base — TF-IDF,profession_embedding_5,0.0012521803139436,0.0043559209757023
tiiuae_Falcon3-7B-Base — TF-IDF,profession_embedding_6,0.0008027786355895,0.0027926012401496
tiiuae_Falcon3-7B-Base — TF-IDF,C(semantic_role),0.0002976989068793,0.0010355959908325
tiiuae_Falcon3-7B-Base — TF-IDF,profession_embedding_3,0.0002934852774013,0.001020938168135
tiiuae_Falcon3-7B-Base — TF-IDF,profession_embedding_1,3.204027254621877e-08,1.1145750631691437e-07
