run_dir,run_name,input_csv,target_model,model_name,model_dir,fit_variant,random_effect_variance_tense,random_effect_variance_semantic_role,random_effect_variance_syntactic_role,random_effect_variance_valence,random_effect_variance_dominance,formula,re_formula,group_col,optimizer,converged,warning_count,warnings,numerical_issue_warnings,aic,bic,log_likelihood,nobs,residual_variance,R2m,R2c,fixed_effect_variance_C(tense),fixed_effect_variance_C(semantic_role),fixed_effect_variance_C(syntactic_role),"fixed_effect_variance_C(valence, Treatment(reference='-val'))","fixed_effect_variance_C(dominance, Treatment(reference='-dom'))",fixed_effect_variance_C(tense):C(semantic_role),fixed_effect_variance_C(tense):C(syntactic_role),"fixed_effect_variance_C(tense):C(valence, Treatment(reference='-val'))","fixed_effect_variance_C(tense):C(dominance, Treatment(reference='-dom'))",fixed_effect_variance_C(semantic_role):C(syntactic_role),"fixed_effect_variance_C(semantic_role):C(valence, Treatment(reference='-val'))","fixed_effect_variance_C(semantic_role):C(dominance, Treatment(reference='-dom'))","fixed_effect_variance_C(syntactic_role):C(valence, Treatment(reference='-val'))","fixed_effect_variance_C(syntactic_role):C(dominance, Treatment(reference='-dom'))","fixed_effect_variance_C(valence, Treatment(reference='-val')):C(dominance, Treatment(reference='-dom'))",fixed_effect_variance_log_frequency,fixed_effect_variance_C(tense):log_frequency,fixed_effect_variance_C(semantic_role):log_frequency,fixed_effect_variance_C(syntactic_role):log_frequency,"fixed_effect_variance_C(valence, Treatment(reference='-val')):log_frequency","fixed_effect_variance_C(dominance, Treatment(reference='-dom')):log_frequency",fixed_effect_variance_lex_emb_norm,fixed_effect_variance_C(tense):lex_emb_norm,fixed_effect_variance_C(semantic_role):lex_emb_norm,fixed_effect_variance_C(syntactic_role):lex_emb_norm,"fixed_effect_variance_C(valence, Treatment(reference='-val')):lex_emb_norm","fixed_effect_variance_C(dominance, Treatment(reference='-dom')):lex_emb_norm",fixed_effect_variance_log_frequency:lex_emb_norm
/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/full_model_data/runs/he_she_odds_results__mistralai_Mistral-7B-v0.3__0cb67515,he_she_odds_results__mistralai_Mistral-7B-v0.3__0cb67515,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/modelling_data/he_she_odds_results__mistralai_Mistral-7B-v0.3.csv,mistralai_Mistral-7B-v0.3,full_mixed_random_slopes,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/full_model_data/runs/he_she_odds_results__mistralai_Mistral-7B-v0.3__0cb67515/models/full_mixed_random_slopes,random_slopes,0.005651632291861084,0.004864746008276093,0.037219951932296894,0.013175427217519284,0.007016965967875575,"log_he_she_odds ~ C(tense) + C(semantic_role) + C(syntactic_role) + C(valence, Treatment(reference='-val')) + C(dominance, Treatment(reference='-dom')) + log_frequency + lex_emb_norm + C(tense):C(semantic_role) + C(tense):C(syntactic_role) + C(tense):C(valence, Treatment(reference='-val')) + C(tense):C(dominance, Treatment(reference='-dom')) + C(tense):log_frequency + C(tense):lex_emb_norm + C(semantic_role):C(syntactic_role) + C(semantic_role):C(valence, Treatment(reference='-val')) + C(semantic_role):C(dominance, Treatment(reference='-dom')) + C(semantic_role):log_frequency + C(semantic_role):lex_emb_norm + C(syntactic_role):C(valence, Treatment(reference='-val')) + C(syntactic_role):C(dominance, Treatment(reference='-dom')) + C(syntactic_role):log_frequency + C(syntactic_role):lex_emb_norm + C(valence, Treatment(reference='-val')):C(dominance, Treatment(reference='-dom')) + C(valence, Treatment(reference='-val')):log_frequency + C(valence, Treatment(reference='-val')):lex_emb_norm + C(dominance, Treatment(reference='-dom')):log_frequency + C(dominance, Treatment(reference='-dom')):lex_emb_norm + log_frequency:lex_emb_norm","1 + C(tense) + C(semantic_role) + C(syntactic_role) + C(valence, Treatment(reference='-val')) + C(dominance, Treatment(reference='-dom'))",profession,lbfgs,False,4,"['ConvergenceWarning: Maximum Likelihood optimization failed to converge. Check mle_retvals', 'ConvergenceWarning: MixedLM optimization failed, trying a different optimizer may help.', 'ConvergenceWarning: Gradient optimization failed, |grad| = 47.572145', 'ConvergenceWarning: The MLE may be on the boundary of the parameter space.']",True,12496.681542941544,13366.798111964088,-6135.340771470772,16320,0.11843071416511071,0.023357439074022796,0.934870264948927,0.01709277330776379,0.00045059609205771247,0.0008495645191460012,0.00010668452316033711,0.0011643531772589687,0.001604126036708664,0.00429875495973377,-0.002332875647059001,0.005446787550489628,0.0029252626408073287,0.0001249991880858625,0.0007837599161074367,-0.0002612256310526734,-5.742967113598172e-06,-0.00018383701501974538,0.007260507336006001,-0.0008792931362317523,0.0010598187752191234,0.0011702053467406845,-8.470240655376277e-05,-0.00027462999087356503,0.0027613377260799427,-0.0007183935764790686,0.0001686517511891102,0.00016295197278873075,-0.0003576076715933769,0.00011998100889433796,1.993048659369875e-05
/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/full_model_data/runs/he_she_odds_results__mistralai_Mistral-7B-v0.3__0cb67515,he_she_odds_results__mistralai_Mistral-7B-v0.3__0cb67515,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/modelling_data/he_she_odds_results__mistralai_Mistral-7B-v0.3.csv,mistralai_Mistral-7B-v0.3,full_mixed_random_slopes__random_intercept_baseline,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/full_model_data/runs/he_she_odds_results__mistralai_Mistral-7B-v0.3__0cb67515/models/full_mixed_random_slopes__random_intercept_baseline,random_intercept_baseline,,,,,,"log_he_she_odds ~ C(tense) + C(semantic_role) + C(syntactic_role) + C(valence, Treatment(reference='-val')) + C(dominance, Treatment(reference='-dom')) + log_frequency + lex_emb_norm + C(tense):C(semantic_role) + C(tense):C(syntactic_role) + C(tense):C(valence, Treatment(reference='-val')) + C(tense):C(dominance, Treatment(reference='-dom')) + C(tense):log_frequency + C(tense):lex_emb_norm + C(semantic_role):C(syntactic_role) + C(semantic_role):C(valence, Treatment(reference='-val')) + C(semantic_role):C(dominance, Treatment(reference='-dom')) + C(semantic_role):log_frequency + C(semantic_role):lex_emb_norm + C(syntactic_role):C(valence, Treatment(reference='-val')) + C(syntactic_role):C(dominance, Treatment(reference='-dom')) + C(syntactic_role):log_frequency + C(syntactic_role):lex_emb_norm + C(valence, Treatment(reference='-val')):C(dominance, Treatment(reference='-dom')) + C(valence, Treatment(reference='-val')):log_frequency + C(valence, Treatment(reference='-val')):lex_emb_norm + C(dominance, Treatment(reference='-dom')):log_frequency + C(dominance, Treatment(reference='-dom')):lex_emb_norm + log_frequency:lex_emb_norm",1,profession,lbfgs,True,0,[],False,15998.40800702537,16452.716658107936,-7940.204003512685,16320,0.1521127189772612,0.04632116704656785,0.9352784671238682,0.01709277330774834,0.00045059609205896835,0.0008495645191457834,0.0001066845231613032,0.0011643531772587954,0.0016041260367087623,0.004298754959732254,-0.002332875647058388,0.005446787550487997,0.0029252626408059804,0.00012499918808599658,0.0007837599161077748,-0.0002612256310528947,-5.742967113617049e-06,-0.00018383701501928967,-0.0040254127883454244,-0.0008792931362741915,0.0010598187752447468,0.0011702053467692688,-8.47024065552241e-05,-0.00027462999088151256,0.004273781786588716,-0.0007183935764387714,0.00016865175118216936,0.00016295197278247154,-0.0003576076715722358,0.00011998100888999542,0.07618766126331011
/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/full_model_data/runs/he_she_odds_results__mistralai_Mistral-7B-v0.3__0cb67515,he_she_odds_results__mistralai_Mistral-7B-v0.3__0cb67515,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/modelling_data/he_she_odds_results__mistralai_Mistral-7B-v0.3.csv,mistralai_Mistral-7B-v0.3,random_intercept_only,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/full_model_data/runs/he_she_odds_results__mistralai_Mistral-7B-v0.3__0cb67515/models/random_intercept_only,standalone_random_intercept,,,,,,log_he_she_odds ~ 1,1,profession,lbfgs,True,0,[],False,19135.168222308217,19158.268662193772,-9564.584111154109,16320,0.1856838943283342,1.9015997442757036e-31,0.9204310231068756,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/full_model_data/runs/he_she_odds_results__tiiuae_Falcon3-10B-Base__0c32fe4a,he_she_odds_results__tiiuae_Falcon3-10B-Base__0c32fe4a,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/modelling_data/he_she_odds_results__tiiuae_Falcon3-10B-Base.csv,tiiuae_Falcon3-10B-Base,full_mixed_random_slopes,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/full_model_data/runs/he_she_odds_results__tiiuae_Falcon3-10B-Base__0c32fe4a/models/full_mixed_random_slopes,random_slopes,0.003442052045963389,0.005141981258151141,0.06157123261861987,0.012469508233048536,0.0035697138127699,"log_he_she_odds ~ C(tense) + C(semantic_role) + C(syntactic_role) + C(valence, Treatment(reference='-val')) + C(dominance, Treatment(reference='-dom')) + log_frequency + lex_emb_norm + C(tense):C(semantic_role) + C(tense):C(syntactic_role) + C(tense):C(valence, Treatment(reference='-val')) + C(tense):C(dominance, Treatment(reference='-dom')) + C(tense):log_frequency + C(tense):lex_emb_norm + C(semantic_role):C(syntactic_role) + C(semantic_role):C(valence, Treatment(reference='-val')) + C(semantic_role):C(dominance, Treatment(reference='-dom')) + C(semantic_role):log_frequency + C(semantic_role):lex_emb_norm + C(syntactic_role):C(valence, Treatment(reference='-val')) + C(syntactic_role):C(dominance, Treatment(reference='-dom')) + C(syntactic_role):log_frequency + C(syntactic_role):lex_emb_norm + C(valence, Treatment(reference='-val')):C(dominance, Treatment(reference='-dom')) + C(valence, Treatment(reference='-val')):log_frequency + C(valence, Treatment(reference='-val')):lex_emb_norm + C(dominance, Treatment(reference='-dom')):log_frequency + C(dominance, Treatment(reference='-dom')):lex_emb_norm + log_frequency:lex_emb_norm","1 + C(tense) + C(semantic_role) + C(syntactic_role) + C(valence, Treatment(reference='-val')) + C(dominance, Treatment(reference='-dom'))",profession,lbfgs,False,5,"['ConvergenceWarning: Maximum Likelihood optimization failed to converge. Check mle_retvals', 'ConvergenceWarning: MixedLM optimization failed, trying a different optimizer may help.', 'ConvergenceWarning: Gradient optimization failed, |grad| = 135.269501', 'ConvergenceWarning: The MLE may be on the boundary of the parameter space.', 'ConvergenceWarning: The Hessian matrix at the estimated parameter values is not positive definite.']",True,22236.793836270343,23106.91040529289,-11005.396918135171,16320,0.2166206506235606,0.08513289227381068,0.9048204646218883,0.02688627483560017,0.0008088693719637484,0.01654271760977981,0.002866805619155687,-0.00039083079682629814,-0.00014295303011690203,-0.0002918938138109905,0.0007944114541441744,-0.0004406427505256488,0.010904517586947028,-0.0009001256948327137,0.00010309655701047472,0.003148019928306112,0.0019406978493965834,0.0019266423594659614,0.000909788442417058,-0.0005107363897032309,0.0006778681421938298,-0.0007381870853611427,-0.00027398292814561216,-0.00039096362128585374,0.11001779413632148,0.004044475047844363,0.002127975394710582,-0.013752557365498899,-0.011845888739576496,0.002834794516265038,0.03689934575318024
/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/full_model_data/runs/he_she_odds_results__tiiuae_Falcon3-10B-Base__0c32fe4a,he_she_odds_results__tiiuae_Falcon3-10B-Base__0c32fe4a,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/modelling_data/he_she_odds_results__tiiuae_Falcon3-10B-Base.csv,tiiuae_Falcon3-10B-Base,full_mixed_random_slopes__random_intercept_baseline,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/full_model_data/runs/he_she_odds_results__tiiuae_Falcon3-10B-Base__0c32fe4a/models/full_mixed_random_slopes__random_intercept_baseline,random_intercept_baseline,,,,,,"log_he_she_odds ~ C(tense) + C(semantic_role) + C(syntactic_role) + C(valence, Treatment(reference='-val')) + C(dominance, Treatment(reference='-dom')) + log_frequency + lex_emb_norm + C(tense):C(semantic_role) + C(tense):C(syntactic_role) + C(tense):C(valence, Treatment(reference='-val')) + C(tense):C(dominance, Treatment(reference='-dom')) + C(tense):log_frequency + C(tense):lex_emb_norm + C(semantic_role):C(syntactic_role) + C(semantic_role):C(valence, Treatment(reference='-val')) + C(semantic_role):C(dominance, Treatment(reference='-dom')) + C(semantic_role):log_frequency + C(semantic_role):lex_emb_norm + C(syntactic_role):C(valence, Treatment(reference='-val')) + C(syntactic_role):C(dominance, Treatment(reference='-dom')) + C(syntactic_role):log_frequency + C(syntactic_role):lex_emb_norm + C(valence, Treatment(reference='-val')):C(dominance, Treatment(reference='-dom')) + C(valence, Treatment(reference='-val')):log_frequency + C(valence, Treatment(reference='-val')):lex_emb_norm + C(dominance, Treatment(reference='-dom')):log_frequency + C(dominance, Treatment(reference='-dom')):lex_emb_norm + log_frequency:lex_emb_norm",1,profession,lbfgs,True,0,[],False,24177.44985140729,24631.758502489858,-12029.724925703646,16320,0.25139105783931265,0.1145799322567517,0.8975475753841647,0.026886274835599636,0.0008088693719713213,0.016542717609825494,0.0028668056191762416,-0.00039083079682719667,-0.00014295303011560535,-0.0002918938138207345,0.0007944114541492347,-0.0004406427505254767,0.010904517586951261,-0.0009001256948337017,0.00010309655700989939,0.003148019928310348,0.001940697849399072,0.0019266423594693747,-0.013256260157270112,-0.0005107363897165224,0.0006778681422022078,-0.0007381870853749029,-0.0002739829281497713,-0.00039096362129206817,0.041837065202179315,0.004044475047846472,0.002127975394709287,-0.013752557365502275,-0.011845888739578678,0.002834794516266923,0.20663953369430718
/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/full_model_data/runs/he_she_odds_results__tiiuae_Falcon3-10B-Base__0c32fe4a,he_she_odds_results__tiiuae_Falcon3-10B-Base__0c32fe4a,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/modelling_data/he_she_odds_results__tiiuae_Falcon3-10B-Base.csv,tiiuae_Falcon3-10B-Base,random_intercept_only,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/full_model_data/runs/he_she_odds_results__tiiuae_Falcon3-10B-Base__0c32fe4a/models/random_intercept_only,standalone_random_intercept,,,,,,log_he_she_odds ~ 1,1,profession,lbfgs,True,0,[],False,28060.799846272945,28083.9002861585,-14027.399923136472,16320,0.3212144566735599,8.014472388427336e-32,0.8694722157571521,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/full_model_data/runs/he_she_odds_results__tiiuae_Falcon3-3B-Base__89f88db2,he_she_odds_results__tiiuae_Falcon3-3B-Base__89f88db2,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/modelling_data/he_she_odds_results__tiiuae_Falcon3-3B-Base.csv,tiiuae_Falcon3-3B-Base,full_mixed_random_slopes,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/full_model_data/runs/he_she_odds_results__tiiuae_Falcon3-3B-Base__89f88db2/models/full_mixed_random_slopes,random_slopes,0.0029308409182217912,0.0024354986414832345,0.02758788616237742,0.0032233910007425605,0.002481748939989071,"log_he_she_odds ~ C(tense) + C(semantic_role) + C(syntactic_role) + C(valence, Treatment(reference='-val')) + C(dominance, Treatment(reference='-dom')) + log_frequency + lex_emb_norm + C(tense):C(semantic_role) + C(tense):C(syntactic_role) + C(tense):C(valence, Treatment(reference='-val')) + C(tense):C(dominance, Treatment(reference='-dom')) + C(tense):log_frequency + C(tense):lex_emb_norm + C(semantic_role):C(syntactic_role) + C(semantic_role):C(valence, Treatment(reference='-val')) + C(semantic_role):C(dominance, Treatment(reference='-dom')) + C(semantic_role):log_frequency + C(semantic_role):lex_emb_norm + C(syntactic_role):C(valence, Treatment(reference='-val')) + C(syntactic_role):C(dominance, Treatment(reference='-dom')) + C(syntactic_role):log_frequency + C(syntactic_role):lex_emb_norm + C(valence, Treatment(reference='-val')):C(dominance, Treatment(reference='-dom')) + C(valence, Treatment(reference='-val')):log_frequency + C(valence, Treatment(reference='-val')):lex_emb_norm + C(dominance, Treatment(reference='-dom')):log_frequency + C(dominance, Treatment(reference='-dom')):lex_emb_norm + log_frequency:lex_emb_norm","1 + C(tense) + C(semantic_role) + C(syntactic_role) + C(valence, Treatment(reference='-val')) + C(dominance, Treatment(reference='-dom'))",profession,lbfgs,True,2,"['ConvergenceWarning: The MLE may be on the boundary of the parameter space.', 'ConvergenceWarning: The Hessian matrix at the estimated parameter values is not positive definite.']",True,4073.911093013099,4944.027662035644,-1923.9555465065496,16320,0.07087087951614263,0.12951426200166763,0.9455603050124116,0.015745557012369245,0.00047223200219625875,0.0021188357269882442,0.00026988536018402213,0.002541297802635491,0.0001911789639804137,0.0030704428630845904,-0.0009349352915053775,-0.0012202989897535025,0.009435686718257156,2.341849225788854e-05,-0.000245009454763335,0.004177279720742762,0.001162027835999718,-1.4573265699448889e-05,0.012927907909603784,-0.0014058733186795582,-0.0010917469072518208,-0.0017164656005871494,-0.0009134749090424633,-9.894546306756964e-05,0.11349671818508547,-0.005109767358302842,-0.003923302007909269,-0.009532666888153997,-0.00528725444726959,-0.0006031725486065038,0.035069740202454756
/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/full_model_data/runs/he_she_odds_results__tiiuae_Falcon3-3B-Base__89f88db2,he_she_odds_results__tiiuae_Falcon3-3B-Base__89f88db2,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/modelling_data/he_she_odds_results__tiiuae_Falcon3-3B-Base.csv,tiiuae_Falcon3-3B-Base,full_mixed_random_slopes__random_intercept_baseline,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/full_model_data/runs/he_she_odds_results__tiiuae_Falcon3-3B-Base__89f88db2/models/full_mixed_random_slopes__random_intercept_baseline,random_intercept_baseline,,,,,,"log_he_she_odds ~ C(tense) + C(semantic_role) + C(syntactic_role) + C(valence, Treatment(reference='-val')) + C(dominance, Treatment(reference='-dom')) + log_frequency + lex_emb_norm + C(tense):C(semantic_role) + C(tense):C(syntactic_role) + C(tense):C(valence, Treatment(reference='-val')) + C(tense):C(dominance, Treatment(reference='-dom')) + C(tense):log_frequency + C(tense):lex_emb_norm + C(semantic_role):C(syntactic_role) + C(semantic_role):C(valence, Treatment(reference='-val')) + C(semantic_role):C(dominance, Treatment(reference='-dom')) + C(semantic_role):log_frequency + C(semantic_role):lex_emb_norm + C(syntactic_role):C(valence, Treatment(reference='-val')) + C(syntactic_role):C(dominance, Treatment(reference='-dom')) + C(syntactic_role):log_frequency + C(syntactic_role):lex_emb_norm + C(valence, Treatment(reference='-val')):C(dominance, Treatment(reference='-dom')) + C(valence, Treatment(reference='-val')):log_frequency + C(valence, Treatment(reference='-val')):lex_emb_norm + C(dominance, Treatment(reference='-dom')):log_frequency + C(dominance, Treatment(reference='-dom')):lex_emb_norm + log_frequency:lex_emb_norm",1,profession,lbfgs,True,0,[],False,6613.021450362954,7067.330101445522,-3247.510725181477,16320,0.08553225618445953,0.09113126853675221,0.9538754801935786,0.01574555701236143,0.0004722320021971766,0.0021188357270031733,0.0002698853601815145,0.002541297802640523,0.0001911789639808505,0.003070442863084462,-0.0009349352915055812,-0.001220298989754206,0.0094356867182625,2.3418492259421774e-05,-0.00024500945476376416,0.004177279720743807,0.0011620278360004797,-1.4573265699988952e-05,0.012623955087086629,-0.0014058733186783218,-0.001091746907250002,-0.0017164656005815885,-0.0009134749090423098,-9.894546306868582e-05,0.11242553243703966,-0.005109767358302812,-0.003923302007909291,-0.009532666888154422,-0.005287254447269466,-0.0006031725486063755,0.036831899639673614
/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/full_model_data/runs/he_she_odds_results__tiiuae_Falcon3-3B-Base__89f88db2,he_she_odds_results__tiiuae_Falcon3-3B-Base__89f88db2,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/modelling_data/he_she_odds_results__tiiuae_Falcon3-3B-Base.csv,tiiuae_Falcon3-3B-Base,random_intercept_only,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/full_model_data/runs/he_she_odds_results__tiiuae_Falcon3-3B-Base__89f88db2/models/random_intercept_only,standalone_random_intercept,,,,,,log_he_she_odds ~ 1,1,profession,lbfgs,True,0,[],False,12710.597564668133,12733.698004553687,-6352.298782334066,16320,0.12521308281800617,2.3958898171489207e-31,0.9323968429903482,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/full_model_data/runs/he_she_odds_results__tiiuae_Falcon3-7B-Base__0e7d5b82,he_she_odds_results__tiiuae_Falcon3-7B-Base__0e7d5b82,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/modelling_data/he_she_odds_results__tiiuae_Falcon3-7B-Base.csv,tiiuae_Falcon3-7B-Base,full_mixed_random_slopes,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/full_model_data/runs/he_she_odds_results__tiiuae_Falcon3-7B-Base__0e7d5b82/models/full_mixed_random_slopes,random_slopes,0.018845274653463407,0.008728581952712148,0.04659330497003918,0.011408575566959688,0.009423777852551852,"log_he_she_odds ~ C(tense) + C(semantic_role) + C(syntactic_role) + C(valence, Treatment(reference='-val')) + C(dominance, Treatment(reference='-dom')) + log_frequency + lex_emb_norm + C(tense):C(semantic_role) + C(tense):C(syntactic_role) + C(tense):C(valence, Treatment(reference='-val')) + C(tense):C(dominance, Treatment(reference='-dom')) + C(tense):log_frequency + C(tense):lex_emb_norm + C(semantic_role):C(syntactic_role) + C(semantic_role):C(valence, Treatment(reference='-val')) + C(semantic_role):C(dominance, Treatment(reference='-dom')) + C(semantic_role):log_frequency + C(semantic_role):lex_emb_norm + C(syntactic_role):C(valence, Treatment(reference='-val')) + C(syntactic_role):C(dominance, Treatment(reference='-dom')) + C(syntactic_role):log_frequency + C(syntactic_role):lex_emb_norm + C(valence, Treatment(reference='-val')):C(dominance, Treatment(reference='-dom')) + C(valence, Treatment(reference='-val')):log_frequency + C(valence, Treatment(reference='-val')):lex_emb_norm + C(dominance, Treatment(reference='-dom')):log_frequency + C(dominance, Treatment(reference='-dom')):lex_emb_norm + log_frequency:lex_emb_norm","1 + C(tense) + C(semantic_role) + C(syntactic_role) + C(valence, Treatment(reference='-val')) + C(dominance, Treatment(reference='-dom'))",profession,lbfgs,True,2,"['ConvergenceWarning: The MLE may be on the boundary of the parameter space.', 'ConvergenceWarning: The Hessian matrix at the estimated parameter values is not positive definite.']",True,22320.937202620058,23191.053771642604,-11047.468601310029,16320,0.21768485566237203,0.08271863431868735,0.8951047513743058,0.02618297685352181,-0.0008961512517118317,0.052187967131165726,0.002351706685092474,0.0007188834897112617,-0.0014184497945667186,0.002079445350186152,0.001718265079192374,0.002711154919889822,0.007545239844344874,0.00013463831544998075,0.0008257921141875725,-0.0005029215195184107,0.003058130512427072,0.0013516094498992877,0.015487907097341404,-0.002773899593005046,0.0006071273795017475,0.002717507505893636,-0.0008414551109417036,-0.0010287879798310355,0.06866921187650162,0.005750492210493688,-0.003843551622217052,-0.007577578341046094,-0.004810554046777333,0.0025779495386398154,-0.0013200287759155068
/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/full_model_data/runs/he_she_odds_results__tiiuae_Falcon3-7B-Base__0e7d5b82,he_she_odds_results__tiiuae_Falcon3-7B-Base__0e7d5b82,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/modelling_data/he_she_odds_results__tiiuae_Falcon3-7B-Base.csv,tiiuae_Falcon3-7B-Base,full_mixed_random_slopes__random_intercept_baseline,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/full_model_data/runs/he_she_odds_results__tiiuae_Falcon3-7B-Base__0e7d5b82/models/full_mixed_random_slopes__random_intercept_baseline,random_intercept_baseline,,,,,,"log_he_she_odds ~ C(tense) + C(semantic_role) + C(syntactic_role) + C(valence, Treatment(reference='-val')) + C(dominance, Treatment(reference='-dom')) + log_frequency + lex_emb_norm + C(tense):C(semantic_role) + C(tense):C(syntactic_role) + C(tense):C(valence, Treatment(reference='-val')) + C(tense):C(dominance, Treatment(reference='-dom')) + C(tense):log_frequency + C(tense):lex_emb_norm + C(semantic_role):C(syntactic_role) + C(semantic_role):C(valence, Treatment(reference='-val')) + C(semantic_role):C(dominance, Treatment(reference='-dom')) + C(semantic_role):log_frequency + C(semantic_role):lex_emb_norm + C(syntactic_role):C(valence, Treatment(reference='-val')) + C(syntactic_role):C(dominance, Treatment(reference='-dom')) + C(syntactic_role):log_frequency + C(syntactic_role):lex_emb_norm + C(valence, Treatment(reference='-val')):C(dominance, Treatment(reference='-dom')) + C(valence, Treatment(reference='-val')):log_frequency + C(valence, Treatment(reference='-val')):lex_emb_norm + C(dominance, Treatment(reference='-dom')):log_frequency + C(dominance, Treatment(reference='-dom')):lex_emb_norm + log_frequency:lex_emb_norm",1,profession,lbfgs,True,0,[],False,24123.18566452348,24577.494315606047,-12002.59283226174,16320,0.2506803775172957,0.1395120796047407,0.8775709440303838,0.02618297685351339,-0.0008961512517114502,0.05218796713115967,0.00235170668509559,0.0007188834897100638,-0.0014184497945665927,0.002079445350185866,0.0017182650791934108,0.0027111549198891275,0.0075452398443437395,0.0001346383154497811,0.0008257921141875277,-0.0005029215195187783,0.00305813051242693,0.0013516094498997565,-0.021046768568397684,-0.002773899593075913,0.0006071273795132358,0.002717507505936843,-0.0008414551109592618,-0.0010287879798524658,0.00036176276659563133,0.005750492210558441,-0.0038435516222775712,-0.007577578341181225,-0.004810554046861567,0.0025779495386744873,0.21751829784284243
/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/full_model_data/runs/he_she_odds_results__tiiuae_Falcon3-7B-Base__0e7d5b82,he_she_odds_results__tiiuae_Falcon3-7B-Base__0e7d5b82,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/modelling_data/he_she_odds_results__tiiuae_Falcon3-7B-Base.csv,tiiuae_Falcon3-7B-Base,random_intercept_only,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/full_model_data/runs/he_she_odds_results__tiiuae_Falcon3-7B-Base__0e7d5b82/models/random_intercept_only,standalone_random_intercept,,,,,,log_he_she_odds ~ 1,1,profession,lbfgs,True,0,[],False,29621.706359334843,29644.806799220398,-14807.853179667422,16320,0.35369646808591854,9.629066866172322e-32,0.8273176813661808,,,,,,,,,,,,,,,,,,,,,,,,,,,,
