run_dir,run_name,input_csv,target_model,model_name,model_dir,selection_variant,formula,re_formula,group_col,optimizer,converged,warning_count,warnings,numerical_issue_warnings,aic,bic,log_likelihood,nobs,residual_variance,R2m,R2c,fixed_effect_variance_Intercept,fixed_effect_variance_C(tense),fixed_effect_variance_C(semantic_role),fixed_effect_variance_C(syntactic_role),fixed_effect_variance_C(valence),fixed_effect_variance_C(dominance),fixed_effect_variance_C(tense):C(semantic_role),fixed_effect_variance_C(tense):C(syntactic_role),fixed_effect_variance_C(tense):C(valence),fixed_effect_variance_C(tense):C(dominance),fixed_effect_variance_C(semantic_role):C(syntactic_role),fixed_effect_variance_C(semantic_role):C(valence),fixed_effect_variance_C(semantic_role):C(dominance),fixed_effect_variance_C(syntactic_role):C(valence),fixed_effect_variance_C(syntactic_role):C(dominance),fixed_effect_variance_C(valence):C(dominance),fixed_effect_variance_log_frequency,fixed_effect_variance_C(tense):log_frequency,fixed_effect_variance_C(semantic_role):log_frequency,fixed_effect_variance_C(syntactic_role):log_frequency,fixed_effect_variance_C(valence):log_frequency,fixed_effect_variance_C(dominance):log_frequency,fixed_effect_variance_lex_emb_norm,fixed_effect_variance_C(tense):lex_emb_norm,fixed_effect_variance_C(semantic_role):lex_emb_norm,fixed_effect_variance_C(syntactic_role):lex_emb_norm,fixed_effect_variance_C(valence):lex_emb_norm,fixed_effect_variance_C(dominance):lex_emb_norm,fixed_effect_variance_log_frequency:lex_emb_norm,random_effect_variance_semantic_role,random_effect_variance_syntactic_role,random_effect_variance_valence,random_effect_variance_dominance
/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/model_selection_data/runs/he_she_odds_results__Qwen_Qwen3-8B-Base__3794e0cc,he_she_odds_results__Qwen_Qwen3-8B-Base__3794e0cc,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/modelling_data/he_she_odds_results__Qwen_Qwen3-8B-Base.csv,Qwen_Qwen3-8B-Base,selected_mixed_random_slopes,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/model_selection_data/runs/he_she_odds_results__Qwen_Qwen3-8B-Base__3794e0cc/models/selected_mixed_random_slopes,random_slopes,log_he_she_odds ~ C(tense) + C(semantic_role) + C(syntactic_role) + C(valence) + C(dominance) + log_frequency + lex_emb_norm + C(tense):C(semantic_role) + C(tense):C(syntactic_role) + C(tense):C(valence) + C(tense):C(dominance) + C(tense):log_frequency + C(tense):lex_emb_norm + C(semantic_role):C(syntactic_role) + C(semantic_role):C(valence) + C(semantic_role):C(dominance) + C(semantic_role):log_frequency + C(semantic_role):lex_emb_norm + C(syntactic_role):C(valence) + C(syntactic_role):C(dominance) + C(syntactic_role):log_frequency + C(syntactic_role):lex_emb_norm + C(valence):C(dominance) + C(valence):log_frequency + C(valence):lex_emb_norm + C(dominance):log_frequency + C(dominance):lex_emb_norm + log_frequency:lex_emb_norm,1 + C(semantic_role) + C(syntactic_role) + C(valence) + C(dominance),profession,lbfgs,True,1,['ConvergenceWarning: The MLE may be on the boundary of the parameter space.'],True,22068.645526288805,22630.756230170628,-10961.322763144402,16320,0.21727208864237874,0.033044255520128,0.9172535387383385,0.0,0.03710863641095169,0.01253778464271103,0.018223712628640754,0.011200696105579258,0.0019940343189626666,0.0007279635789356216,0.0029590854559733877,0.0022386837148808143,0.0011691351305186078,0.002023817580615417,0.0017901397916028647,2.3671905403098788e-05,0.0021018137203477386,0.0014158672657216306,3.960439605579156e-05,0.33912131206640184,0.020369993282587096,0.00034595369418043956,0.06710527734505152,0.0035109458844749036,0.00011006153324581322,0.06261120665063374,0.0659556441969723,0.008296389071287385,0.05513561118831611,0.0007637442845102455,0.000861327316483859,0.7850706777936307,0.014742319147109901,0.05098345132324774,0.01962531891690856,0.008060421349494824
/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/model_selection_data/runs/he_she_odds_results__Qwen_Qwen3-8B-Base__3794e0cc,he_she_odds_results__Qwen_Qwen3-8B-Base__3794e0cc,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/modelling_data/he_she_odds_results__Qwen_Qwen3-8B-Base.csv,Qwen_Qwen3-8B-Base,selected_mixed_random_slopes__full,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/model_selection_data/runs/he_she_odds_results__Qwen_Qwen3-8B-Base__3794e0cc/models/selected_mixed_random_slopes__full,random_slopes,log_he_she_odds ~ C(tense) + C(semantic_role) + C(syntactic_role) + C(valence) + C(dominance) + log_frequency + lex_emb_norm + C(tense):C(semantic_role) + C(tense):C(syntactic_role) + C(tense):C(valence) + C(tense):C(dominance) + C(tense):log_frequency + C(tense):lex_emb_norm + C(semantic_role):C(syntactic_role) + C(semantic_role):C(valence) + C(semantic_role):C(dominance) + C(semantic_role):log_frequency + C(semantic_role):lex_emb_norm + C(syntactic_role):C(valence) + C(syntactic_role):C(dominance) + C(syntactic_role):log_frequency + C(syntactic_role):lex_emb_norm + C(valence):C(dominance) + C(valence):log_frequency + C(valence):lex_emb_norm + C(dominance):log_frequency + C(dominance):lex_emb_norm + log_frequency:lex_emb_norm,1 + C(semantic_role) + C(syntactic_role) + C(valence) + C(dominance),profession,lbfgs,True,1,['ConvergenceWarning: The MLE may be on the boundary of the parameter space.'],True,22068.645526288805,22630.756230170628,-10961.322763144402,16320,0.21727208864237874,0.033044255520128,0.9172535387383385,0.0,0.03710863641095169,0.01253778464271103,0.018223712628640754,0.011200696105579258,0.0019940343189626666,0.0007279635789356216,0.0029590854559733877,0.0022386837148808143,0.0011691351305186078,0.002023817580615417,0.0017901397916028647,2.3671905403098788e-05,0.0021018137203477386,0.0014158672657216306,3.960439605579156e-05,0.33912131206640184,0.020369993282587096,0.00034595369418043956,0.06710527734505152,0.0035109458844749036,0.00011006153324581322,0.06261120665063374,0.0659556441969723,0.008296389071287385,0.05513561118831611,0.0007637442845102455,0.000861327316483859,0.7850706777936307,0.014742319147109901,0.05098345132324774,0.01962531891690856,0.008060421349494824
/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/model_selection_data/runs/he_she_odds_results__Qwen_Qwen3-8B-Base__3794e0cc,he_she_odds_results__Qwen_Qwen3-8B-Base__3794e0cc,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/modelling_data/he_she_odds_results__Qwen_Qwen3-8B-Base.csv,Qwen_Qwen3-8B-Base,selected_mixed_random_slopes__candidate__0__C_syntactic_role_log_frequency,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/model_selection_data/runs/he_she_odds_results__Qwen_Qwen3-8B-Base__3794e0cc/models/selected_mixed_random_slopes__candidate__0__C_syntactic_role_log_frequency,random_slopes,log_he_she_odds ~ C(tense) + C(semantic_role) + C(syntactic_role) + C(valence) + C(dominance) + log_frequency + lex_emb_norm + C(tense):C(semantic_role) + C(tense):C(syntactic_role) + C(tense):C(valence) + C(tense):C(dominance) + C(tense):log_frequency + C(tense):lex_emb_norm + C(semantic_role):C(syntactic_role) + C(semantic_role):C(valence) + C(semantic_role):C(dominance) + C(semantic_role):log_frequency + C(semantic_role):lex_emb_norm + C(syntactic_role):C(valence) + C(syntactic_role):C(dominance) + C(syntactic_role):lex_emb_norm + C(valence):C(dominance) + C(valence):log_frequency + C(valence):lex_emb_norm + C(dominance):log_frequency + C(dominance):lex_emb_norm + log_frequency:lex_emb_norm,1 + C(semantic_role) + C(syntactic_role) + C(valence) + C(dominance),profession,lbfgs,True,1,['ConvergenceWarning: The MLE may be on the boundary of the parameter space.'],True,22069.557893976133,22623.968451229437,-10962.778946988066,16320,0.2172719965355405,0.030165539726000213,0.9172877044065225,0.0,0.037108636410950295,0.0106436998184529,0.03492116177110998,0.010481352667593943,0.0028604827848607104,0.000727963578935623,0.002959085455973345,0.0022386837148808043,0.001169135130518615,0.0020238175806154045,0.0017901397916028656,2.3671905403100916e-05,0.002101813720347711,0.0014158672657216562,3.960439605579359e-05,0.25171909546776683,0.02036999328258549,0.0006432639240799813,,0.005853029716864352,0.0011286871231765256,0.10082141656399746,0.06595564419696948,0.001558141179375407,0.0048034569765389,0.0022933871173437103,0.0005021624005765017,0.7819733102996472,0.014874296815361775,0.05570455977125672,0.019635942119807945,0.00819927289415088
/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/model_selection_data/runs/he_she_odds_results__Qwen_Qwen3-8B-Base__3794e0cc,he_she_odds_results__Qwen_Qwen3-8B-Base__3794e0cc,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/modelling_data/he_she_odds_results__Qwen_Qwen3-8B-Base.csv,Qwen_Qwen3-8B-Base,selected_mixed_random_slopes__candidate__0__C_tense_C_semantic_role,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/model_selection_data/runs/he_she_odds_results__Qwen_Qwen3-8B-Base__3794e0cc/models/selected_mixed_random_slopes__candidate__0__C_tense_C_semantic_role,random_slopes,log_he_she_odds ~ C(tense) + C(semantic_role) + C(syntactic_role) + C(valence) + C(dominance) + log_frequency + lex_emb_norm + C(tense):C(syntactic_role) + C(tense):C(valence) + C(tense):C(dominance) + C(tense):log_frequency + C(tense):lex_emb_norm + C(semantic_role):C(syntactic_role) + C(semantic_role):C(valence) + C(semantic_role):C(dominance) + C(semantic_role):log_frequency + C(semantic_role):lex_emb_norm + C(syntactic_role):C(valence) + C(syntactic_role):C(dominance) + C(syntactic_role):log_frequency + C(syntactic_role):lex_emb_norm + C(valence):C(dominance) + C(valence):log_frequency + C(valence):lex_emb_norm + C(dominance):log_frequency + C(dominance):lex_emb_norm + log_frequency:lex_emb_norm,1 + C(semantic_role) + C(syntactic_role) + C(valence) + C(dominance),profession,lbfgs,True,1,['ConvergenceWarning: The MLE may be on the boundary of the parameter space.'],True,22085.842533585324,22609.452504324556,-10974.921266792662,16320,0.21763826013329607,0.03290424617716613,0.9171198280525248,1.2326706957004595e-32,0.04003209170928159,0.01214350076973958,0.018223712628520423,0.011200696105886806,0.0019940343189522513,,0.002959085455973441,0.0022386837148807683,0.001169135130518613,0.002023817580615408,0.0017901397916028467,2.3671905403101905e-05,0.002101813720347729,0.001415867265721648,3.960439605579851e-05,0.3391635619124284,0.020369993282584747,0.0003459536941669388,0.06710527734497532,0.003510945884527105,0.00011006153324484549,0.06262664880008494,0.06595564419696695,0.008296389071411853,0.055135611188417095,0.0007637442844635988,0.0008613273164868171,0.7851856731036835,0.014741012105504792,0.05097852193675232,0.01962357930409896,0.008058050883181084
/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/model_selection_data/runs/he_she_odds_results__Qwen_Qwen3-8B-Base__3794e0cc,he_she_odds_results__Qwen_Qwen3-8B-Base__3794e0cc,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/modelling_data/he_she_odds_results__Qwen_Qwen3-8B-Base.csv,Qwen_Qwen3-8B-Base,selected_mixed_random_slopes__candidate__0__C_tense_log_frequency,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/model_selection_data/runs/he_she_odds_results__Qwen_Qwen3-8B-Base__3794e0cc/models/selected_mixed_random_slopes__candidate__0__C_tense_log_frequency,random_slopes,log_he_she_odds ~ C(tense) + C(semantic_role) + C(syntactic_role) + C(valence) + C(dominance) + log_frequency + lex_emb_norm + C(tense):C(semantic_role) + C(tense):C(syntactic_role) + C(tense):C(valence) + C(tense):C(dominance) + C(tense):lex_emb_norm + C(semantic_role):C(syntactic_role) + C(semantic_role):C(valence) + C(semantic_role):C(dominance) + C(semantic_role):log_frequency + C(semantic_role):lex_emb_norm + C(syntactic_role):C(valence) + C(syntactic_role):C(dominance) + C(syntactic_role):log_frequency + C(syntactic_role):lex_emb_norm + C(valence):C(dominance) + C(valence):log_frequency + C(valence):lex_emb_norm + C(dominance):log_frequency + C(dominance):lex_emb_norm + log_frequency:lex_emb_norm,1 + C(semantic_role) + C(syntactic_role) + C(valence) + C(dominance),profession,lbfgs,True,1,['ConvergenceWarning: The MLE may be on the boundary of the parameter space.'],True,22087.29710873295,22610.90707947218,-10975.648554366475,16320,0.2176578924378192,0.03289721646100291,0.917111839204092,4.930682782801838e-32,0.028237262070152834,0.012537784642780502,0.01822371262861512,0.011200696105661198,0.0019940343189612194,0.0007279635789356187,0.002959085455973402,0.002238683714880808,0.0011691351305186113,0.0020238175806154106,0.0017901397916028738,2.3671905403102065e-05,0.0021018137203477265,0.0014158672657216358,3.960439605579538e-05,0.35056755876853457,,0.000345953694187942,0.06710527734506729,0.0035109458844442077,0.00011006153324595309,0.058554212189448555,0.017322767924438043,0.008296389071296671,0.05513561118828216,0.0007637442845053198,0.000861327316481931,0.7852468398638984,0.014740649136125656,0.050977851765724266,0.019622944303879945,0.008057951754772539
/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/model_selection_data/runs/he_she_odds_results__Qwen_Qwen3-8B-Base__3794e0cc,he_she_odds_results__Qwen_Qwen3-8B-Base__3794e0cc,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/modelling_data/he_she_odds_results__Qwen_Qwen3-8B-Base.csv,Qwen_Qwen3-8B-Base,selected_mixed_random_slopes__candidate__0__C_syntactic_role_C_dominance,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/model_selection_data/runs/he_she_odds_results__Qwen_Qwen3-8B-Base__3794e0cc/models/selected_mixed_random_slopes__candidate__0__C_syntactic_role_C_dominance,random_slopes,log_he_she_odds ~ C(tense) + C(semantic_role) + C(syntactic_role) + C(valence) + C(dominance) + log_frequency + lex_emb_norm + C(tense):C(semantic_role) + C(tense):C(syntactic_role) + C(tense):C(valence) + C(tense):C(dominance) + C(tense):log_frequency + C(tense):lex_emb_norm + C(semantic_role):C(syntactic_role) + C(semantic_role):C(valence) + C(semantic_role):C(dominance) + C(semantic_role):log_frequency + C(semantic_role):lex_emb_norm + C(syntactic_role):C(valence) + C(syntactic_role):log_frequency + C(syntactic_role):lex_emb_norm + C(valence):C(dominance) + C(valence):log_frequency + C(valence):lex_emb_norm + C(dominance):log_frequency + C(dominance):lex_emb_norm + log_frequency:lex_emb_norm,1 + C(semantic_role) + C(syntactic_role) + C(valence) + C(dominance),profession,lbfgs,True,1,['ConvergenceWarning: The MLE may be on the boundary of the parameter space.'],True,22102.0546059802,22656.465163233504,-10979.0273029901,16320,0.21774892737208054,0.032863825946838045,0.9170778892341032,4.930682782801838e-32,0.03710863641095042,0.012537784642959083,0.012830249027310198,0.011200696105872019,0.0005257880507164973,0.0007279635789356099,0.0029590854559733122,0.002238683714880853,0.0011691351305186137,0.0020238175806153737,0.00179013979160287,2.3671905403100757e-05,0.002101813720347702,,3.960439605579469e-05,0.33936398150612224,0.02036999328258261,0.000345953694187767,0.06710527734504661,0.003510945884444355,0.00011006153324596613,0.0626999141896385,0.06595564419696341,0.0082963890715328,0.05513561118844703,0.000763744284416831,0.0008613273164899086,0.7857311907219896,0.014737612489620244,0.05098320652211135,0.019620044730955095,0.008055569213335187
/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/model_selection_data/runs/he_she_odds_results__Qwen_Qwen3-8B-Base__3794e0cc,he_she_odds_results__Qwen_Qwen3-8B-Base__3794e0cc,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/modelling_data/he_she_odds_results__Qwen_Qwen3-8B-Base.csv,Qwen_Qwen3-8B-Base,selected_mixed_random_slopes__candidate__0__C_tense_C_dominance,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/model_selection_data/runs/he_she_odds_results__Qwen_Qwen3-8B-Base__3794e0cc/models/selected_mixed_random_slopes__candidate__0__C_tense_C_dominance,random_slopes,log_he_she_odds ~ C(tense) + C(semantic_role) + C(syntactic_role) + C(valence) + C(dominance) + log_frequency + lex_emb_norm + C(tense):C(semantic_role) + C(tense):C(syntactic_role) + C(tense):C(valence) + C(tense):log_frequency + C(tense):lex_emb_norm + C(semantic_role):C(syntactic_role) + C(semantic_role):C(valence) + C(semantic_role):C(dominance) + C(semantic_role):log_frequency + C(semantic_role):lex_emb_norm + C(syntactic_role):C(valence) + C(syntactic_role):C(dominance) + C(syntactic_role):log_frequency + C(syntactic_role):lex_emb_norm + C(valence):C(dominance) + C(valence):log_frequency + C(valence):lex_emb_norm + C(dominance):log_frequency + C(dominance):lex_emb_norm + log_frequency:lex_emb_norm,1 + C(semantic_role) + C(syntactic_role) + C(valence) + C(dominance),profession,lbfgs,True,1,['ConvergenceWarning: The MLE may be on the boundary of the parameter space.'],True,22102.488934380468,22626.0989051197,-10983.244467190234,16320,0.217862444447784,0.03280935692733536,0.917036518458071,1.2326706957004595e-32,0.039372729962787026,0.012537784642646798,0.01822371262872255,0.011200696105511256,0.002020179838493902,0.0007279635789356257,0.0029590854559733717,0.0022386837148808372,,0.002023817580615386,0.00179013979160289,2.3671905403101316e-05,0.0021018137203476874,0.0014158672657216692,3.960439605580142e-05,0.33778442257764646,0.020369993282585337,0.0003459536941436251,0.06710527734485332,0.003510945884617113,0.00011006153324358857,0.06212306644027516,0.0659556441969708,0.008296389071107742,0.05513561118806019,0.000763744284574981,0.000861327316475561,0.7814325936691988,0.01474443658605938,0.05096287089606705,0.019622739195063875,0.008043030429492776
/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/model_selection_data/runs/he_she_odds_results__Qwen_Qwen3-8B-Base__3794e0cc,he_she_odds_results__Qwen_Qwen3-8B-Base__3794e0cc,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/modelling_data/he_she_odds_results__Qwen_Qwen3-8B-Base.csv,Qwen_Qwen3-8B-Base,selected_mixed_random_slopes__candidate__0__C_tense_lex_emb_norm,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/model_selection_data/runs/he_she_odds_results__Qwen_Qwen3-8B-Base__3794e0cc/models/selected_mixed_random_slopes__candidate__0__C_tense_lex_emb_norm,random_slopes,log_he_she_odds ~ C(tense) + C(semantic_role) + C(syntactic_role) + C(valence) + C(dominance) + log_frequency + lex_emb_norm + C(tense):C(semantic_role) + C(tense):C(syntactic_role) + C(tense):C(valence) + C(tense):C(dominance) + C(tense):log_frequency + C(semantic_role):C(syntactic_role) + C(semantic_role):C(valence) + C(semantic_role):C(dominance) + C(semantic_role):log_frequency + C(semantic_role):lex_emb_norm + C(syntactic_role):C(valence) + C(syntactic_role):C(dominance) + C(syntactic_role):log_frequency + C(syntactic_role):lex_emb_norm + C(valence):C(dominance) + C(valence):log_frequency + C(valence):lex_emb_norm + C(dominance):log_frequency + C(dominance):lex_emb_norm + log_frequency:lex_emb_norm,1 + C(semantic_role) + C(syntactic_role) + C(valence) + C(dominance),profession,lbfgs,True,1,['ConvergenceWarning: The MLE may be on the boundary of the parameter space.'],True,22106.36508886458,22629.97505960381,-10985.18254443229,16320,0.21791518683324226,0.0328067634444771,0.9170006595493452,4.930682782801838e-32,0.012670074133921594,0.012537784642696866,0.018223712628695137,0.01120069610557054,0.001994034318967416,0.0007279635789356155,0.0029590854559733534,0.0022386837148808186,0.0011691351305186143,0.002023817580615387,0.0017901397916028788,2.367190540310248e-05,0.002101813720347711,0.001415867265721663,3.960439605579472e-05,0.32474586803763517,0.005505691645264452,0.0003459536942233709,0.06710527734528698,0.0035109458843087726,0.00011006153324858947,0.07034771935542479,,0.008296389071540004,0.0551356111884981,0.0007637442844154093,0.0008613273164908314,0.7857368854773193,0.014737579272947785,0.05099041628517764,0.019611028471305924,0.008048498365084254
/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/model_selection_data/runs/he_she_odds_results__Qwen_Qwen3-8B-Base__3794e0cc,he_she_odds_results__Qwen_Qwen3-8B-Base__3794e0cc,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/modelling_data/he_she_odds_results__Qwen_Qwen3-8B-Base.csv,Qwen_Qwen3-8B-Base,selected_mixed_random_slopes__candidate__0__C_semantic_role_C_valence,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/model_selection_data/runs/he_she_odds_results__Qwen_Qwen3-8B-Base__3794e0cc/models/selected_mixed_random_slopes__candidate__0__C_semantic_role_C_valence,random_slopes,log_he_she_odds ~ C(tense) + C(semantic_role) + C(syntactic_role) + C(valence) + C(dominance) + log_frequency + lex_emb_norm + C(tense):C(semantic_role) + C(tense):C(syntactic_role) + C(tense):C(valence) + C(tense):C(dominance) + C(tense):log_frequency + C(tense):lex_emb_norm + C(semantic_role):C(syntactic_role) + C(semantic_role):C(dominance) + C(semantic_role):log_frequency + C(semantic_role):lex_emb_norm + C(syntactic_role):C(valence) + C(syntactic_role):C(dominance) + C(syntactic_role):log_frequency + C(syntactic_role):lex_emb_norm + C(valence):C(dominance) + C(valence):log_frequency + C(valence):lex_emb_norm + C(dominance):log_frequency + C(dominance):lex_emb_norm + log_frequency:lex_emb_norm,1 + C(semantic_role) + C(syntactic_role) + C(valence) + C(dominance),profession,lbfgs,True,1,['ConvergenceWarning: The MLE may be on the boundary of the parameter space.'],True,22111.401776476734,22665.81233373004,-10983.700888238367,16320,0.21787518916579382,0.03282481021830078,0.9170081102836023,1.2326706957004595e-32,0.03710863641094727,0.018604950317839142,0.018223712628638318,0.01696794277748661,0.0019940343189632534,0.0007279635789356302,0.0029590854559733855,0.0022386837148807735,0.0011691351305186163,0.0020238175806154175,,2.3671905403101102e-05,0.0021018137203477083,0.001415867265721648,3.9604396055798186e-05,0.33935125819672335,0.020369993282584552,0.0003459536942511742,0.06710527734548134,0.00351094588420211,0.00011006153325065079,0.06269526242058968,0.06595564419696172,0.00829638907161662,0.05513561118865148,0.0007637442843887713,0.0008613273164949385,0.7856965585520173,0.01473711746485423,0.050994259140727534,0.0196097132771324,0.008048576935893188
/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/model_selection_data/runs/he_she_odds_results__Qwen_Qwen3-8B-Base__3794e0cc,he_she_odds_results__Qwen_Qwen3-8B-Base__3794e0cc,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/modelling_data/he_she_odds_results__Qwen_Qwen3-8B-Base.csv,Qwen_Qwen3-8B-Base,selected_mixed_random_slopes__candidate__0__C_semantic_role_C_syntactic_role,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/model_selection_data/runs/he_she_odds_results__Qwen_Qwen3-8B-Base__3794e0cc/models/selected_mixed_random_slopes__candidate__0__C_semantic_role_C_syntactic_role,random_slopes,log_he_she_odds ~ C(tense) + C(semantic_role) + C(syntactic_role) + C(valence) + C(dominance) + log_frequency + lex_emb_norm + C(tense):C(semantic_role) + C(tense):C(syntactic_role) + C(tense):C(valence) + C(tense):C(dominance) + C(tense):log_frequency + C(tense):lex_emb_norm + C(semantic_role):C(valence) + C(semantic_role):C(dominance) + C(semantic_role):log_frequency + C(semantic_role):lex_emb_norm + C(syntactic_role):C(valence) + C(syntactic_role):C(dominance) + C(syntactic_role):log_frequency + C(syntactic_role):lex_emb_norm + C(valence):C(dominance) + C(valence):log_frequency + C(valence):lex_emb_norm + C(dominance):log_frequency + C(dominance):lex_emb_norm + log_frequency:lex_emb_norm,1 + C(semantic_role) + C(syntactic_role) + C(valence) + C(dominance),profession,lbfgs,True,1,['ConvergenceWarning: The MLE may be on the boundary of the parameter space.'],True,22117.234928936872,22671.645486190177,-10986.617464468436,16320,0.2179539211460365,0.03278995343616892,0.9169915179522788,0.0,0.03710863641095105,0.007395840668740637,0.025910828263129064,0.011200696105896005,0.0019940343189544536,0.0007279635789356186,0.0029590854559733747,0.00223868371488078,0.001169135130518621,,0.001790139791602859,2.3671905403101665e-05,0.0021018137203477386,0.0014158672657216497,3.960439605579631e-05,0.3393666701489369,0.020369993282584792,0.0003459536941796683,0.06710527734499556,0.0035109458844750432,0.00011006153324523547,0.06270089719506128,0.06595564419696547,0.008296389071508448,0.055135611188429044,0.0007637442844255263,0.0008613273164880048,0.7857385090762848,0.014737685218563982,0.05098677740685143,0.019611586105606735,0.008048749940475925
